nut,yPlus,k,p_rgh,p,omega,U0,U1,U2,Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
3.5089e-05,0,1.19692e-05,6.55933,-37.6604,0.339616,-0.160374,-0.00131007,-0.0064664,-0.0459123,-0.0602554,0.997127,-1.35938,0.99308,-0.195499,6703,2
3.5447e-05,0,1.21559e-05,6.53116,-14.5317,0.341516,-0.160736,-0.00180142,-0.00735772,-0.0525993,-0.0698275,0.996171,-1.40625,0.99308,-0.197842,6704,2
3.55613e-05,0,1.22447e-05,6.53565,-21.5903,0.342723,-0.160688,-0.00183253,-0.00703853,-0.0501708,-0.0680062,0.996423,-1.35938,0.968304,-0.197127,6705,2
3.58762e-05,0,1.24036e-05,6.51467,3.13254,0.344273,-0.161084,-0.00241451,-0.00763366,-0.0548808,-0.0725024,0.995857,-1.40625,0.968304,-0.199631,6706,2
2.68029e-05,0,7.52341e-06,6.72569,-4.70211,0.280674,-0.159464,0.000793085,0.00250994,0.0137873,0.0145186,0.9998,-0.609375,0.99308,-0.198818,6707,2
2.69543e-05,0,7.59854e-06,6.7286,-11.4166,0.281869,-0.159372,0.000768177,0.0028317,0.0152188,0.0167226,0.999744,-0.65625,0.99308,-0.198138,6708,2
2.68902e-05,0,7.56723e-06,6.7167,-8.34887,0.281385,-0.159486,0.000652869,0.00275054,0.0149454,0.0154407,0.999769,-0.609375,0.968304,-0.19845,6709,2
2.70697e-05,0,7.65671e-06,6.71814,-15.6207,0.282802,-0.1594,0.000602651,0.00306588,0.0164211,0.017641,0.99971,-0.65625,0.968304,-0.197714,6710,2
2.34827e-05,0,9.82128e-06,6.33897,-85.8449,0.420644,-0.161876,-0.00231576,0.00741902,0.0458148,0.0993129,0.994001,0.075,0.203906,-0.19069,6711,2
2.32562e-05,0,9.93787e-06,6.33022,-92.6562,0.429828,-0.161943,-0.00215189,0.00763281,0.0473282,0.0941552,0.994432,0.075,0.196875,-0.190004,6712,2
2.34868e-05,0,9.80379e-06,6.41014,-76.8628,0.419992,-0.161399,-0.00209757,0.00798699,0.0495571,0.0952745,0.994217,0.09375,0.203906,-0.191588,6713,2
2.32611e-05,0,9.91831e-06,6.40356,-83.3661,0.429115,-0.161442,-0.0019248,0.00824749,0.0513406,0.0895827,0.994655,0.09375,0.196875,-0.190933,6714,2
2.63975e-05,0,7.34095e-06,6.54928,25.6195,0.27809,-0.160506,0.000217752,-0.000501774,-0.00199462,-0.00280579,0.999994,0.1125,0.99308,-0.201892,6715,2
2.64109e-05,0,7.34628e-06,6.55269,26.332,0.27815,-0.160484,0.000259435,-0.000468211,-0.00180568,-0.00278955,0.999994,0.075,0.99308,-0.201963,6716,2
2.64123e-05,0,7.34881e-06,6.55242,26.3159,0.278231,-0.160482,0.000309259,-0.000516217,-0.00200403,-0.00283456,0.999994,0.1125,0.968304,-0.201962,6717,2
2.64267e-05,0,7.35461e-06,6.55614,27.0191,0.278299,-0.160458,0.000352149,-0.000477026,-0.00174005,-0.00280319,0.999995,0.075,0.968304,-0.202032,6718,2
2.67133e-05,0,7.66657e-06,6.5912,9.8333,0.286995,-0.158997,-8.03181e-05,1.12963e-05,-2.24308e-05,-0.000392243,1,1.56979,0.210938,-0.2003,6719,2
2.6673e-05,0,7.63464e-06,6.599,9.82659,0.286231,-0.159059,-6.46528e-05,2.24541e-05,7.75104e-05,-0.000111792,1,1.51875,0.210938,-0.200299,6720,2
2.67083e-05,0,7.66351e-06,6.59223,9.87292,0.286934,-0.158992,-8.02458e-05,1.61376e-05,3.26487e-05,-0.00024354,1,1.56979,0.196875,-0.200304,6721,2
2.66686e-05,0,7.63181e-06,6.59921,9.83289,0.286172,-0.159055,-6.68285e-05,2.75138e-05,0.000148452,-1.96033e-05,1,1.51875,0.196875,-0.200299,6722,2
2.66887e-05,0,7.66017e-06,6.58337,9.57138,0.287019,-0.159046,-4.64969e-07,-4.51439e-07,-0.000165774,0.000116875,1,1.56979,0.596652,-0.200275,6723,2
2.66518e-05,0,7.62989e-06,6.58723,9.69735,0.286281,-0.159129,2.83599e-06,-1.28299e-05,-0.000295834,1.82429e-05,1,1.51875,0.596652,-0.200287,6724,2
2.66875e-05,0,7.65958e-06,6.58418,9.54509,0.28701,-0.159041,1.03791e-05,-3.90429e-06,-0.000205624,0.000112665,1,1.56979,0.571875,-0.200272,6725,2
2.66506e-05,0,7.62933e-06,6.58808,9.69242,0.286272,-0.159123,1.30776e-05,-1.58869e-05,-0.00033111,5.24235e-05,1,1.51875,0.571875,-0.200286,6726,2
2.63379e-05,0,7.35187e-06,6.58774,14.8341,0.279136,-0.160098,-2.99613e-05,-0.000179048,-0.000786975,-0.000798579,0.999999,0.753125,0.99308,-0.200803,6727,2
2.63301e-05,0,7.3431e-06,6.58457,15.1996,0.278886,-0.160144,-2.32301e-05,-0.000189375,-0.000714866,-0.000752872,0.999999,0.702083,0.99308,-0.20084,6728,2
2.63392e-05,0,7.35279e-06,6.58749,15.0104,0.279158,-0.160094,-4.67529e-06,-0.000190158,-0.000766637,-0.00069223,0.999999,0.753125,0.968304,-0.200821,6729,2
2.63318e-05,0,7.34425e-06,6.58441,15.3723,0.278912,-0.160139,6.99492e-06,-0.000203043,-0.000720316,-0.000695938,1,0.702083,0.968304,-0.200858,6730,2
2.66925e-05,0,7.6615e-06,6.58044,9.50289,0.287028,-0.159054,-9.93553e-05,4.05111e-05,7.34232e-05,-9.65272e-05,1,1.56979,0.99308,-0.200268,6731,2
2.66554e-05,0,7.63109e-06,6.58482,9.47526,0.286286,-0.159138,-9.87511e-05,3.74772e-05,4.47643e-05,-0.000104546,1,1.51875,0.99308,-0.200265,6732,2
2.66925e-05,0,7.66156e-06,6.58019,9.52543,0.28703,-0.159052,-9.63296e-05,3.89796e-05,7.4299e-05,-8.41983e-05,1,1.56979,0.968304,-0.20027,6733,2
2.66555e-05,0,7.63121e-06,6.58455,9.50004,0.28629,-0.159137,-9.58415e-05,3.5312e-05,3.69305e-05,-9.74294e-05,1,1.51875,0.968304,-0.200267,6734,2
5.39078e-05,0,4.93329e-05,7.14783,31.6164,0.835956,-0.153402,0.00337454,-0.00153271,-0.016743,-0.0752208,0.997026,-1.73438,0.210938,-0.202436,6735,2
5.76003e-05,0,5.32243e-05,7.15647,39.4789,0.84496,-0.152976,0.00349525,-0.00147103,-0.016643,-0.0643282,0.99779,-1.78125,0.210938,-0.203227,6736,2
6.41066e-05,0,6.44355e-05,7.13484,40.748,0.918281,-0.152544,0.00375656,-0.000803572,-0.014083,-0.0612194,0.998025,-1.73438,0.196875,-0.203356,6737,2
6.80304e-05,0,6.84721e-05,7.14586,47.1672,0.922841,-0.152098,0.00381423,-0.00063021,-0.0131401,-0.0512585,0.998599,-1.78125,0.196875,-0.204001,6738,2
2.56797e-05,0,1.36404e-05,6.69395,131.724,0.531247,-0.159718,-0.00357432,0.000936315,-0.00226887,0.0131307,0.999911,-1.00802,0.203843,-0.212612,6739,2
2.73811e-05,0,1.62949e-05,6.4009,132.926,0.585051,-0.159546,-0.00287366,0.000915948,0.0021785,0.0150171,0.999885,-1.03125,0.210938,-0.21271,6740,2
2.91997e-05,0,2.03147e-05,6.41034,131.386,0.659845,-0.159301,-0.00275809,0.00167827,0.0059113,0.0114485,0.999917,-1.03125,0.196875,-0.212553,6741,2
2.56775e-05,0,1.363e-05,6.69387,131.749,0.530901,-0.159719,-0.0035755,0.000929727,-0.00371046,0.017833,0.999834,-1.00803,0.203971,-0.212615,6742,2
2.56774e-05,0,1.36353e-05,6.69386,131.71,0.531082,-0.159724,-0.0035778,0.000919953,-2.91134e-05,0.00269841,0.999996,-1.0076,0.203844,-0.212611,6743,2
2.60593e-05,0,1.45197e-05,6.55846,132.501,0.55771,-0.160238,-0.00366899,-6.14922e-05,0.000732906,-0.00115387,0.999999,-0.984375,0.196875,-0.212697,6744,2
2.56764e-05,0,1.36303e-05,6.6939,131.708,0.530912,-0.159724,-0.00357838,0.000914361,-0.0013894,0.00826776,0.999965,-1.0076,0.203906,-0.212611,6745,2
2.57113e-05,0,1.35867e-05,6.53989,132.128,0.5296,-0.160313,-0.00365737,-0.000671916,-0.000492254,-1.83878e-05,1,-0.984375,0.203906,-0.21266,6746,2
2.55196e-05,0,1.28072e-05,6.5547,131.777,0.503104,-0.160254,-0.00362345,-0.000962508,-0.0044905,-0.000675588,0.99999,-0.984375,0.210938,-0.212624,6747,2
2.56766e-05,0,1.36272e-05,6.69382,131.721,0.530794,-0.159724,-0.00357825,0.000912004,-0.00200235,0.0145461,0.999892,-1.0076,0.203969,-0.212612,6748,2
4.8689e-05,0,2.03374e-05,6.66204,57.9782,0.41382,-0.158293,0.00199398,0.00611668,0.0390252,0.0471721,0.998124,-1.73438,0.596652,-0.205135,6749,2
4.88415e-05,0,2.03666e-05,6.69175,38.3723,0.413618,-0.158208,0.00228302,0.00663998,0.0427497,0.052925,0.997683,-1.78125,0.596652,-0.20316,6750,2
5.07757e-05,0,2.18554e-05,6.69764,45.8042,0.427425,-0.158057,0.00181244,0.00630678,0.0405632,0.05186,0.99783,-1.73438,0.571875,-0.203906,6751,2
5.0729e-05,0,2.1739e-05,6.7267,25.9512,0.425946,-0.158015,0.00216281,0.00657863,0.0420116,0.0481806,0.997955,-1.78125,0.571875,-0.201907,6752,2
3.63533e-05,0,1.2525e-05,6.15519,127.093,0.343796,-0.161925,-0.00419064,-0.00247239,-0.0142886,-0.0171444,0.999751,-1.73438,0.99308,-0.212147,6753,2
3.63197e-05,0,1.24908e-05,6.16268,130.587,0.343133,-0.16183,-0.0042276,-0.000425737,-0.000869611,0.00155719,0.999998,-1.78125,0.99308,-0.212499,6754,2
3.66573e-05,0,1.27048e-05,6.14062,128.268,0.345725,-0.162013,-0.00452229,-0.000997428,-0.0046759,0.00473267,0.999978,-1.73438,0.968304,-0.212267,6755,2
3.66411e-05,0,1.26816e-05,6.15456,127.271,0.345198,-0.16187,-0.00447593,0.000997366,0.00779099,0.020586,0.999758,-1.78125,0.968304,-0.212165,6756,2
2.65103e-05,0,7.38537e-06,6.60679,26.0281,0.27858,-0.160169,0.000628001,0.000352953,0.0031229,0.000277952,0.999995,-0.234375,0.99308,-0.201927,6757,2
2.65192e-05,0,7.38876e-06,6.61654,24.3046,0.278615,-0.160119,0.00066531,0.000558008,0.00433234,0.00140549,0.99999,-0.28125,0.99308,-0.201753,6758,2
2.65302e-05,0,7.39542e-06,6.60937,25.8865,0.27875,-0.160154,0.000677861,0.00044284,0.00369435,0.000750561,0.999993,-0.234375,0.968304,-0.201913,6759,2
2.65389e-05,0,7.39872e-06,6.6183,23.8558,0.278783,-0.16011,0.000697346,0.000667604,0.00506939,0.00206182,0.999985,-0.28125,0.968304,-0.201708,6760,2
4.97188e-05,0,2.18368e-05,6.728,-34.2664,0.438433,-0.159396,-0.00827207,-0.0042682,-0.0285566,-0.0958751,0.994984,-1.02346,0.575994,-0.195844,6761,2
4.68794e-05,0,2.00361e-05,6.40795,-46.0842,0.419197,-0.16019,-0.00610692,-0.00396569,-0.0333682,-0.0338224,0.998871,-1.03125,0.596652,-0.194664,6762,2
5.05158e-05,0,2.27172e-05,6.479,-26.9993,0.446059,-0.159906,-0.00603886,-0.00493479,-0.0287937,-0.091407,0.995397,-1.03125,0.571875,-0.196587,6763,2
4.7579e-05,0,2.02355e-05,6.76181,-47.4863,0.422113,-0.159387,-0.00900798,-0.00346887,-0.0306464,-0.064608,0.99744,-1.02095,0.591209,-0.194508,6764,2
5.04055e-05,0,2.24448e-05,6.76144,-39.5067,0.444927,-0.159488,-0.00898599,-0.00531815,-0.016318,-0.103919,0.994452,-0.993148,0.576512,-0.195321,6765,2
5.12122e-05,0,2.32761e-05,6.59442,-37.0045,0.453585,-0.159857,-0.00809412,-0.00584605,-0.0248738,-0.0976739,0.994908,-0.984375,0.571875,-0.195588,6766,2
5.00897e-05,0,2.21044e-05,6.7623,-45.7886,0.440889,-0.159446,-0.00958263,-0.00493284,-0.0242146,-0.095659,0.99512,-0.994334,0.584263,-0.194688,6767,2
4.98862e-05,0,2.20646e-05,6.5749,-49.9601,0.441157,-0.159838,-0.0101618,-0.00489555,-0.0253346,-0.0891957,0.995692,-0.984375,0.584263,-0.194284,6768,2
4.49354e-05,0,1.83826e-05,6.60738,-58.728,0.405845,-0.159903,-0.0114242,-0.00255334,-0.018724,-0.0319796,0.999313,-0.984375,0.596652,-0.193394,6769,2
4.75919e-05,0,2.02649e-05,6.76309,-52.1125,0.422898,-0.159429,-0.00968933,-0.00358168,-0.0221287,-0.0871704,0.995948,-0.995539,0.590751,-0.194046,6770,2
3.59701e-05,0,1.27331e-05,6.48792,-4.35228,0.35365,-0.161342,-0.000242937,0.00407002,0.0198564,0.0142206,0.999702,-0.28125,0.584263,-0.198898,6771,2
3.31673e-05,0,1.1065e-05,6.47094,-5.06796,0.332655,-0.161437,-0.000326112,0.00418835,0.0222727,0.0102484,0.999699,-0.28125,0.571875,-0.198828,6772,2
3.59299e-05,0,1.27111e-05,6.50924,0.191181,0.353457,-0.161244,-5.62874e-05,0.00398462,0.0196109,0.00864468,0.99977,-0.257812,0.584263,-0.199355,6773,2
3.30385e-05,0,1.09903e-05,6.49347,0.0576746,0.331675,-0.161334,-0.000125512,0.00408919,0.0214603,0.00595899,0.999752,-0.257812,0.571875,-0.199343,6774,2
2.96239e-05,0,8.96956e-06,6.67092,-71.8912,0.302129,-0.15908,0.000359505,0.0033376,0.0175059,0.0207921,0.999631,-0.984375,0.99308,-0.192029,6775,2
3.02353e-05,0,9.29444e-06,6.642,-79.4813,0.306595,-0.159113,0.000267286,0.00284432,0.0146803,0.0166433,0.999754,-1.03125,0.99308,-0.191265,6776,2
2.99703e-05,0,9.15483e-06,6.66405,-76.4691,0.30475,-0.159143,0.000122286,0.00300698,0.0154976,0.0164908,0.999744,-0.984375,0.968304,-0.191567,6777,2
3.06378e-05,0,9.5129e-06,6.63716,-82.9323,0.309619,-0.159204,1.00709e-05,0.00232769,0.0112294,0.0105226,0.999882,-1.03125,0.968304,-0.190916,6778,2
1.45898e-05,0,9.32055e-06,5.74891,144.853,0.389587,-0.165059,-0.000671625,0.0139244,0.0858599,-0.0611738,0.994427,0.375,0.203906,-0.214023,6779,2
1.41896e-05,0,9.3727e-06,5.70355,149.302,0.394273,-0.165244,-0.000420788,0.0146008,0.088993,-0.0647922,0.993923,0.375,0.196875,-0.214475,6780,2
1.40752e-05,0,9.26502e-06,5.52967,159.797,0.387628,-0.166382,0.000147335,0.0124937,0.0754123,-0.0722105,0.994534,0.39375,0.203906,-0.21555,6781,2
1.37607e-05,0,9.31406e-06,5.47827,164.874,0.392067,-0.166617,0.000393742,0.0130663,0.0784224,-0.0733128,0.994221,0.39375,0.196875,-0.216067,6782,2
2.63229e-05,0,7.31852e-06,6.55929,18.6084,0.278028,-0.160412,2.92055e-05,-0.000442562,-0.00205735,-0.00186408,0.999996,0.4125,0.99308,-0.201186,6783,2
2.63275e-05,0,7.31868e-06,6.55595,19.4191,0.277985,-0.160441,4.1718e-05,-0.0004778,-0.00226901,-0.00211236,0.999995,0.375,0.99308,-0.201268,6784,2
2.63291e-05,0,7.32198e-06,6.55918,19.0841,0.278094,-0.160404,8.99166e-05,-0.000476771,-0.00220927,-0.00196341,0.999996,0.4125,0.968304,-0.201234,6785,2
2.63347e-05,0,7.32264e-06,6.55601,19.9444,0.278059,-0.160431,0.000107112,-0.000511368,-0.00239424,-0.00215647,0.999995,0.375,0.968304,-0.20132,6786,2
2.64474e-05,0,7.44534e-06,6.75487,9.08277,0.281516,-0.158966,0.000252177,-6.84458e-05,-0.000786903,0.000899676,0.999999,1.11087,0.203906,-0.200222,6787,2
2.64584e-05,0,7.45775e-06,6.69484,9.00345,0.281867,-0.15909,0.000162202,-1.56759e-05,0.00833697,-0.014519,0.99986,1.16104,0.196992,-0.200207,6788,2
2.64597e-05,0,7.45934e-06,6.69216,9.11416,0.281913,-0.159108,0.000175134,-1.65107e-05,0.00503626,0.00893085,0.999947,1.16101,0.210814,-0.200219,6789,2
2.64467e-05,0,7.44515e-06,6.74896,9.02779,0.281516,-0.158968,0.000235644,-6.20285e-05,-0.000406505,-0.0195029,0.99981,1.11086,0.196996,-0.200215,6790,2
2.64479e-05,0,7.44674e-06,6.74478,9.14527,0.281562,-0.158993,0.000251778,-6.31378e-05,-0.000771214,0.00178911,0.999998,1.11088,0.21081,-0.200227,6791,2
2.64587e-05,0,7.45795e-06,6.69075,9.09522,0.281872,-0.159098,0.000159253,-1.59879e-05,0.00701434,0.000237706,0.999975,1.16146,0.196875,-0.200216,6792,2
2.646e-05,0,7.45959e-06,6.6878,9.21266,0.281919,-0.159117,0.000172202,-1.68477e-05,0.0103716,0.000847865,0.999946,1.16146,0.210938,-0.200228,6793,2
2.64467e-05,0,7.44509e-06,6.74896,9.03294,0.281513,-0.158967,0.000236041,-6.29065e-05,-0.000611121,0.00926912,0.999957,1.11042,0.196875,-0.200215,6794,2
2.64597e-05,0,7.4593e-06,6.6921,9.12114,0.281911,-0.159107,0.000175911,-1.75006e-05,0.00484466,0.000680381,0.999988,1.16056,0.210938,-0.200219,6795,2
2.64479e-05,0,7.4467e-06,6.74471,9.15252,0.281561,-0.158992,0.000252581,-6.41631e-05,-0.000648157,0.000798738,0.999999,1.11042,0.210938,-0.200228,6796,2
2.64474e-05,0,7.44528e-06,6.75483,9.08973,0.281513,-0.158965,0.000252846,-6.9501e-05,-0.000924323,0.000872299,0.999999,1.11042,0.203906,-0.200223,6797,2
2.64535e-05,0,7.46227e-06,6.62422,12.1497,0.28209,-0.159519,0.000152052,-0.000157797,0.00536603,-0.00337065,0.99998,1.16037,0.572402,-0.200532,6798,2
2.64468e-05,0,7.452e-06,6.62943,12.6095,0.281773,-0.159562,0.000150632,-0.00019607,-0.00167573,0.000375561,0.999998,1.11161,0.596073,-0.200584,6799,2
2.64561e-05,0,7.45659e-06,6.63375,12.5864,0.281848,-0.159551,0.000163005,-0.000207858,-0.00197256,0.000355557,0.999998,1.11162,0.584263,-0.200587,6800,2
2.64542e-05,0,7.46262e-06,6.6216,12.1545,0.282096,-0.159537,0.00013574,-0.000164549,0.00502253,0.00563337,0.999972,1.16037,0.596124,-0.200533,6801,2
2.64533e-05,0,7.45564e-06,6.63386,12.515,0.281842,-0.159539,0.000189977,-0.000194279,-0.00148054,-0.000325725,0.999999,1.1116,0.572448,-0.200578,6802,2
2.64544e-05,0,7.46294e-06,6.61459,12.3727,0.282106,-0.159544,0.0001336,-0.000135197,0.00917681,0.000112398,0.999958,1.16146,0.571875,-0.200553,6803,2
2.64551e-05,0,7.46331e-06,6.61184,12.3779,0.282112,-0.159563,0.000116444,-0.000142319,0.0090146,0.000210553,0.999959,1.16146,0.596652,-0.200554,6804,2
2.64541e-05,0,7.46243e-06,6.62372,12.1736,0.28209,-0.15952,0.000152464,-0.000144783,0.00387615,7.22507e-05,0.999992,1.15928,0.571875,-0.200534,6805,2
2.64539e-05,0,7.45582e-06,6.63333,12.541,0.281842,-0.159539,0.000190418,-0.000180127,-0.00146697,0.000297789,0.999999,1.11042,0.571875,-0.200581,6806,2
2.64545e-05,0,7.46265e-06,6.62116,12.1802,0.282093,-0.159538,0.000136276,-0.00015564,0.00378115,0.000933855,0.999992,1.15927,0.596652,-0.200535,6807,2
2.64471e-05,0,7.45203e-06,6.62894,12.6376,0.281771,-0.159563,0.000151216,-0.000186294,-0.00129154,6.58573e-05,0.999999,1.11042,0.596652,-0.200587,6808,2
2.64569e-05,0,7.45682e-06,6.633,12.6176,0.281848,-0.159552,0.000163591,-0.000193208,-0.00186293,0.000146022,0.999998,1.11042,0.584263,-0.20059,6809,2
2.64597e-05,0,7.46475e-06,6.59489,10.4815,0.282118,-0.159701,-0.000110669,-6.30668e-05,-0.000800356,-0.00047181,1,1.16146,0.99308,-0.200365,6810,2
2.64393e-05,0,7.44668e-06,6.59395,10.9332,0.281651,-0.159769,-0.000110213,-9.10281e-05,-0.000969195,-0.000597005,0.999999,1.11042,0.99308,-0.200411,6811,2
2.64599e-05,0,7.46508e-06,6.59474,10.6049,0.282128,-0.1597,-0.000103626,-7.32464e-05,-0.000854657,-0.000521127,1,1.16146,0.968304,-0.200377,6812,2
2.64395e-05,0,7.447e-06,6.59382,11.087,0.281661,-0.159767,-0.00010085,-0.00010254,-0.00103551,-0.000640207,0.999999,1.11042,0.968304,-0.200426,6813,2
0.000168842,0,0.000199519,7.14756,78.58,1.15348,-0.144107,0.00336059,0.00208948,0.00260677,-0.0207829,0.999781,-1.92188,0.0984375,-0.207165,6814,2
0.000179281,0,0.000213737,7.13934,81.4175,1.16655,-0.143394,0.00300234,0.00197108,0.00237373,-0.01899,0.999817,-1.92188,0.084375,-0.207451,6815,2
7.77888e-05,0,0.000115432,6.92365,87.8141,1.2713,-0.152528,0.00118543,0.00560685,0.0254653,-0.000737467,0.999675,-1.17188,0.0984375,-0.208112,6816,2
8.3884e-05,0,0.000123784,6.9705,76.6993,1.28667,-0.151821,0.00201269,0.00509251,0.0216879,-0.00363107,0.999758,-1.21875,0.0984375,-0.206988,6817,2
8.55006e-05,0,0.000131329,6.96838,88.1255,1.32693,-0.151717,0.00118566,0.00567627,0.024724,-0.00294614,0.99969,-1.17188,0.084375,-0.20814,6818,2
9.20466e-05,0,0.000140147,7.0095,77.3828,1.33824,-0.151001,0.00195771,0.00513821,0.0208079,-0.00555636,0.999768,-1.21875,0.084375,-0.207054,6819,2
3.01132e-05,0,9.2166e-06,6.64403,129.986,0.305992,-0.158671,-0.00290629,-0.00207132,-0.0106392,-0.0374461,0.999242,-1.17188,0.398438,-0.212395,6820,2
3.01614e-05,0,9.23778e-06,6.69372,131.746,0.306192,-0.158383,-0.00289439,-0.000104322,0.00284505,-0.024534,0.999695,-1.21875,0.398438,-0.212568,6821,2
3.02656e-05,0,9.32986e-06,6.64394,137.51,0.308173,-0.158643,-0.00259007,-0.00105285,-0.00341805,-0.022402,0.999743,-1.17188,0.373661,-0.213154,6822,2
3.03205e-05,0,9.35354e-06,6.68947,135.845,0.308382,-0.158344,-0.00262906,0.000946031,0.00922465,-0.00933789,0.999914,-1.21875,0.373661,-0.212981,6823,2
3.87073e-05,0,1.37667e-05,6.53363,35.8904,0.354199,-0.159989,1.6467e-05,0.00275706,0.0181429,-0.010826,0.999777,-1.92188,0.794866,-0.202927,6824,2
3.83538e-05,0,1.35593e-05,6.58359,39.12,0.351972,-0.159728,0.00106534,0.00270241,0.0190709,-0.00931947,0.999775,-1.92188,0.770089,-0.203247,6825,2
3.54885e-05,0,1.21451e-05,6.28522,6.55894,0.340542,-0.162279,-0.0063264,-0.00371598,-0.0314269,-0.00638057,0.999486,-1.21875,0.770658,-0.2,6826,2
3.54751e-05,0,1.21367e-05,6.28414,6.59407,0.340445,-0.162283,-0.00633454,-0.00370068,-0.0302515,-0.000583412,0.999542,-1.21875,0.770089,-0.200004,6827,2
3.54741e-05,0,1.21362e-05,6.28438,6.5581,0.34044,-0.162282,-0.00633401,-0.00370037,-0.0298257,-0.00104277,0.999555,-1.21863,0.770089,-0.2,6828,2
3.10694e-05,0,9.65574e-06,6.96256,-41.2318,0.310706,-0.15652,0.00117084,-0.00302579,-0.0195285,-0.0167929,0.999668,-1.92188,0.398438,-0.1951,6829,2
3.14043e-05,0,9.91389e-06,7.03122,-35.3303,0.315529,-0.15609,0.00126113,-0.00377473,-0.026045,-0.0344218,0.999068,-1.92188,0.373661,-0.195691,6830,2
3.52261e-05,0,1.20191e-05,6.31103,-7.15169,0.339322,-0.161979,-0.00602616,-0.00376899,-0.0292688,-0.00703605,0.999547,-1.17188,0.770089,-0.198609,6831,2
3.60739e-05,0,1.251e-05,6.32364,5.07314,0.344758,-0.162104,-0.00596581,-0.00438929,-0.0341206,-0.0152172,0.999302,-1.21875,0.794866,-0.199846,6832,2
3.57311e-05,0,1.2337e-05,6.35971,-10.6923,0.343056,-0.161723,-0.00543403,-0.00441256,-0.0335608,-0.0224003,0.999186,-1.17188,0.794866,-0.198246,6833,2
2.69272e-05,0,7.58368e-06,6.5949,-4.32308,0.281622,-0.160306,-4.12352e-05,0.00295995,0.0170299,0.0137677,0.99976,-0.421875,0.794866,-0.198869,6834,2
2.70408e-05,0,7.63949e-06,6.5909,-12.4976,0.282494,-0.160263,-0.000252951,0.00324801,0.0181135,0.0153135,0.999719,-0.46875,0.794866,-0.198042,6835,2
2.70012e-05,0,7.61969e-06,6.57109,-7.75759,0.282181,-0.160428,-0.00012449,0.00310334,0.0178477,0.0136874,0.999747,-0.421875,0.770089,-0.198524,6836,2
2.71187e-05,0,7.6773e-06,6.56659,-16.2581,0.283073,-0.160393,-0.00036188,0.00334182,0.0186506,0.0147117,0.999718,-0.46875,0.770089,-0.197664,6837,2
2.64527e-05,0,7.37508e-06,6.56136,27.7725,0.2788,-0.160355,0.000802061,-0.000792668,-0.0032059,-0.00309816,0.99999,0.2625,0.794866,-0.202107,6838,2
2.64749e-05,0,7.38404e-06,6.56066,28.9373,0.278904,-0.160361,0.00083323,-0.000771288,-0.00300537,-0.00321584,0.99999,0.225,0.794866,-0.202224,6839,2
2.64665e-05,0,7.38186e-06,6.5626,28.5434,0.278911,-0.160335,0.000878092,-0.000816935,-0.00329259,-0.00299312,0.99999,0.2625,0.770089,-0.202185,6840,2
2.64908e-05,0,7.39182e-06,6.56153,29.7335,0.279031,-0.160344,0.000907434,-0.000789349,-0.00305742,-0.00309255,0.999991,0.225,0.770089,-0.202304,6841,2
2.63859e-05,0,7.39912e-06,6.60309,14.0912,0.280419,-0.159833,0.000102956,-0.000200081,-0.00112947,-0.000418986,0.999999,0.957292,0.794866,-0.200727,6842,2
2.63727e-05,0,7.38626e-06,6.60327,14.6347,0.280072,-0.159871,0.000143361,-0.000216441,-0.00100428,-0.000368367,0.999999,0.90625,0.794866,-0.200782,6843,2
2.63856e-05,0,7.39898e-06,6.60578,14.1886,0.280417,-0.159812,0.000131415,-0.00020272,-0.00109882,-0.000366362,0.999999,0.957292,0.770089,-0.200737,6844,2
2.63725e-05,0,7.38617e-06,6.60639,14.7179,0.280071,-0.159849,0.000177594,-0.00022225,-0.00098642,-0.000313438,0.999999,0.90625,0.770089,-0.20079,6845,2
0.000126393,0,0.000172949,7.04035,64.9183,1.28315,-0.147902,0.00457668,0.000780532,-0.0087046,-0.0193434,0.999775,-1.54688,0.0984375,-0.205797,6846,2
0.000131926,0,0.000177655,7.04367,69.1444,1.27003,-0.147398,0.00453434,0.000749106,-0.00888369,-0.019046,0.999779,-1.59375,0.0984375,-0.206222,6847,2
0.000136344,0,0.000189556,7.04189,67.1794,1.30915,-0.147136,0.00427051,0.000862072,-0.00859645,-0.0137478,0.999869,-1.54688,0.084375,-0.206024,6848,2
0.000142043,0,0.000194101,7.04217,71.345,1.2938,-0.146642,0.00422015,0.000806293,-0.00876077,-0.0132797,0.999873,-1.59375,0.084375,-0.206444,6849,2
4.10115e-05,0,4.32824e-05,6.5426,139.31,1.02206,-0.160281,-0.00626465,-0.00187273,-0.0182188,-0.00279055,0.99983,-0.84375,0.0914062,-0.213385,6850,2
4.26231e-05,0,4.67054e-05,6.55545,139.41,1.05959,-0.16013,-0.00604624,-0.0016715,-0.017945,-5.29273e-05,0.999839,-0.84375,0.084375,-0.213394,6851,2
4.07702e-05,0,4.23474e-05,6.50798,134.219,1.00927,-0.160583,-0.00657928,-0.0031243,-0.0258612,-0.0036933,0.999659,-0.820312,0.0914062,-0.212876,6852,2
4.23956e-05,0,4.57065e-05,6.51851,134.391,1.04615,-0.160457,-0.00634897,-0.0029187,-0.0255765,-0.000954671,0.999672,-0.820312,0.084375,-0.212892,6853,2
