nut,yPlus,k,p_rgh,p,omega,U0,U1,U2,Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
1.38203e-05,0,3.50124e-06,5.64691,8.60459,0.25334,-0.079955,0.000171777,2.7374e-06,0.0011209,-0.000121687,0.999999,0.4875,0.869196,-0.200266,5689,2
1.3822e-05,0,3.50275e-06,5.64969,8.10808,0.253419,-0.079941,0.000158722,3.53345e-05,0.00154667,-1.3131e-05,0.999999,0.45,0.869196,-0.200216,5690,2
1.38045e-05,0,3.47584e-06,5.65594,6.38623,0.25179,-0.0798803,4.60517e-05,-1.53588e-05,-0.000129184,0.00017484,1,1.26354,0.154687,-0.200043,5691,2
1.38047e-05,0,3.47628e-06,5.65921,6.46353,0.251819,-0.0798448,5.61808e-05,-1.96838e-05,-0.000163049,0.000156297,1,1.2125,0.154687,-0.20005,5692,2
1.38044e-05,0,3.47519e-06,5.6562,6.36262,0.251744,-0.079878,4.13643e-05,-1.59756e-05,-0.000133904,0.00016654,1,1.26354,0.140625,-0.20004,5693,2
1.38046e-05,0,3.47562e-06,5.65953,6.44254,0.251772,-0.0798415,5.05191e-05,-2.02404e-05,-0.00016918,0.00014623,1,1.2125,0.140625,-0.200048,5694,2
1.37939e-05,0,3.47924e-06,5.64502,7.17436,0.25223,-0.0799785,7.79738e-05,-3.68837e-05,-0.000191416,0.00019105,1,1.26354,0.497545,-0.200123,5695,2
1.37941e-05,0,3.48e-06,5.64622,7.26194,0.252282,-0.0799668,9.54836e-05,-3.57845e-05,-0.000115706,0.000212801,1,1.2125,0.497545,-0.200131,5696,2
1.37938e-05,0,3.47921e-06,5.64591,7.12387,0.25223,-0.0799707,7.9693e-05,-3.59404e-05,-0.000180906,0.000223226,1,1.26354,0.472768,-0.200118,5697,2
1.3794e-05,0,3.47998e-06,5.64719,7.20751,0.252282,-0.079958,9.70025e-05,-3.51848e-05,-0.000110889,0.000234151,1,1.2125,0.472768,-0.200126,5698,2
1.37952e-05,0,3.47886e-06,5.6337,7.35071,0.252179,-0.0800842,3.77304e-06,-4.6705e-05,-0.00034522,-0.000112465,1,1.26354,0.893973,-0.200142,5699,2
1.37956e-05,0,3.47964e-06,5.63266,7.52641,0.252229,-0.0800911,1.07262e-05,-5.08548e-05,-0.000348967,-0.000112565,1,1.2125,0.893973,-0.200159,5700,2
1.37953e-05,0,3.47888e-06,5.63396,7.37627,0.252179,-0.080081,8.12636e-06,-4.69001e-05,-0.000345026,-9.36204e-05,1,1.26354,0.869196,-0.200144,5701,2
1.37956e-05,0,3.47968e-06,5.633,7.55191,0.25223,-0.0800867,1.6545e-05,-5.10667e-05,-0.000348529,-9.18162e-05,1,1.2125,0.869196,-0.200162,5702,2
5.7857e-05,0,3.38383e-05,6.20912,26.7329,0.574095,-0.0677739,0.00175395,0.000572362,-0.00696441,-0.00661411,0.999954,-1.45312,0.0984375,-0.202034,5703,2
6.04908e-05,0,3.49427e-05,6.1822,31.1519,0.568944,-0.0678835,0.00202562,0.000133163,-0.0103934,-0.00688923,0.999922,-1.5,0.0984375,-0.202481,5704,2
6.11928e-05,0,3.62743e-05,6.21409,27.6092,0.582664,-0.0674911,0.0015559,0.000597535,-0.00727131,-0.00557645,0.999958,-1.45312,0.084375,-0.202122,5705,2
6.37467e-05,0,3.72754e-05,6.18745,32.0569,0.576554,-0.0676131,0.0017962,0.000214143,-0.0101362,-0.00544141,0.999934,-1.5,0.084375,-0.202572,5706,2
2.35615e-05,0,8.34737e-06,6.04535,55.9931,0.354144,-0.072437,0.00586544,0.000366744,0.00674803,-0.0069048,0.999953,-1.45312,0.398438,-0.20499,5707,2
2.48166e-05,0,9.00853e-06,6.02573,49.0525,0.362829,-0.072797,0.00596555,0.00156818,0.0190027,0.00288594,0.999815,-1.5,0.398438,-0.204294,5708,2
2.39584e-05,0,8.61895e-06,6.04832,56.5539,0.359557,-0.0723717,0.00535334,0.000863084,0.0132961,-0.000455564,0.999911,-1.45312,0.373661,-0.205046,5709,2
2.52729e-05,0,9.31854e-06,6.03081,47.5109,0.368452,-0.0727274,0.00548593,0.0019631,0.0227437,0.0084281,0.999706,-1.5,0.373661,-0.204138,5710,2
1.42491e-05,0,3.70775e-06,5.55747,8.76986,0.260193,-0.0807052,-0.00154924,0.000271176,0.000433919,0.00308735,0.999995,-0.703125,0.794866,-0.200291,5711,2
1.42936e-05,0,3.72768e-06,5.58603,8.35467,0.260786,-0.0803765,-0.0011418,0.00032981,0.00135876,0.00390025,0.999991,-0.75,0.794866,-0.200246,5712,2
1.43102e-05,0,3.73456e-06,5.57532,7.94161,0.26096,-0.0805009,-0.00136498,0.000303972,0.000767861,0.00363042,0.999993,-0.703125,0.770089,-0.200206,5713,2
1.43673e-05,0,3.76028e-06,5.61096,7.34082,0.261719,-0.0801039,-0.000846996,0.000366714,0.00176555,0.00424024,0.999989,-0.75,0.770089,-0.200142,5714,2
1.67074e-05,0,4.86683e-06,6.25986,-41.0841,0.291167,-0.0723227,0.0045758,-0.00082499,-0.0165535,0.00631077,0.999843,-0.75,0.386049,-0.195211,5715,2
1.68715e-05,0,4.94284e-06,6.26748,-41.6943,0.292832,-0.0722108,0.00450397,-0.00130286,-0.0235501,0.000918713,0.999722,-0.75,0.373661,-0.195149,5716,2
1.66739e-05,0,4.85427e-06,6.24955,-43.0366,0.291002,-0.0724763,0.00438694,0.000495891,0.00335636,0.0182384,0.999828,-0.726562,0.386049,-0.195016,5717,2
1.68355e-05,0,4.92931e-06,6.25804,-44.99,0.292653,-0.0723574,0.0043406,0.000117654,-0.00235453,0.0128465,0.999915,-0.726562,0.373661,-0.194817,5718,2
1.73508e-05,0,5.11388e-06,6.26804,-4.95266,0.294383,-0.0723102,0.00864568,0.000177133,-0.00395277,-0.00450319,0.999982,-1.45312,0.794866,-0.198838,5719,2
1.774e-05,0,5.28561e-06,6.26474,-1.87564,0.297546,-0.0725073,0.00861425,-0.000120977,-0.00872712,-0.00851697,0.999926,-1.5,0.794866,-0.199149,5720,2
1.76996e-05,0,5.24968e-06,6.2653,-3.74656,0.296244,-0.0723081,0.00841732,3.45999e-05,-0.00617745,-0.00498022,0.999969,-1.45312,0.770089,-0.19896,5721,2
1.81566e-05,0,5.44899e-06,6.26159,0.318212,0.299727,-0.0725289,0.00833665,-0.000254487,-0.010766,-0.0092585,0.999899,-1.5,0.770089,-0.199371,5722,2
1.38758e-05,0,3.53496e-06,5.6531,0.202619,0.254755,-0.0799122,-0.000120253,8.72069e-05,5.49697e-06,-0.00207388,0.999998,0.0375,0.794866,-0.199417,5723,2
1.38842e-05,0,3.53924e-06,5.64805,0.258451,0.254908,-0.0799775,-0.000230684,7.84848e-05,-0.000291399,-0.00255972,0.999997,0,0.794866,-0.199423,5724,2
1.38932e-05,0,3.54264e-06,5.64941,0.791062,0.254989,-0.0799878,-0.000142481,5.07895e-05,-0.000323387,-0.00271729,0.999996,0.0375,0.770089,-0.199477,5725,2
1.3903e-05,0,3.54752e-06,5.64335,0.950497,0.255159,-0.0800656,-0.000285923,4.70758e-05,-0.000533697,-0.00313186,0.999995,0,0.770089,-0.199494,5726,2
1.38039e-05,0,3.47433e-06,5.64885,6.02352,0.251692,-0.079964,1.49272e-05,-8.98645e-06,-0.000102617,0.000162654,1,1.46771,0.0984375,-0.200007,5727,2
1.3804e-05,0,3.47469e-06,5.65,6.08653,0.251717,-0.0799505,1.70605e-05,-1.36124e-05,-0.000128843,0.000167776,1,1.41667,0.0984375,-0.200013,5728,2
1.38039e-05,0,3.47444e-06,5.64894,6.00179,0.2517,-0.0799634,1.25996e-05,-8.9961e-06,-0.000104807,0.000148349,1,1.46771,0.084375,-0.200005,5729,2
1.3804e-05,0,3.47482e-06,5.6501,6.06404,0.251725,-0.0799498,1.44176e-05,-1.40785e-05,-0.000128211,0.000150115,1,1.41667,0.084375,-0.200011,5730,2
1.37907e-05,0,3.47603e-06,5.64456,6.58058,0.252057,-0.0799942,3.71836e-05,-2.02016e-05,-0.0001594,0.000199971,1,1.46771,0.398438,-0.200063,5731,2
1.37907e-05,0,3.47668e-06,5.645,6.66532,0.252102,-0.0799881,4.53544e-05,-2.34215e-05,-0.000168791,0.000216309,1,1.41667,0.398438,-0.200072,5732,2
1.37905e-05,0,3.47601e-06,5.64502,6.53445,0.252059,-0.0799903,3.77008e-05,-1.90292e-05,-0.000151761,0.000180625,1,1.46771,0.373661,-0.200058,5733,2
1.37905e-05,0,3.47664e-06,5.64556,6.61463,0.252105,-0.0799832,4.57937e-05,-2.19355e-05,-0.000158913,0.000198969,1,1.41667,0.373661,-0.200066,5734,2
1.38187e-05,0,3.49751e-06,5.63943,9.41223,0.2531,-0.080018,0.000211875,-0.000124119,-0.000179106,-0.00017832,1,0.651042,0.794866,-0.200348,5735,2
1.38227e-05,0,3.50009e-06,5.63953,9.44886,0.253213,-0.0800076,0.000212352,-0.000105215,6.24848e-05,-0.000336994,1,0.6,0.794866,-0.200352,5736,2
1.38213e-05,0,3.49873e-06,5.63878,9.46423,0.253141,-0.0800175,0.000217733,-0.000140406,-0.000276322,-0.000246881,1,0.651042,0.770089,-0.200353,5737,2
1.38261e-05,0,3.50164e-06,5.63962,9.54945,0.253264,-0.080008,0.000224141,-0.000121104,-1.48458e-05,-0.000451964,1,0.6,0.770089,-0.200362,5738,2
1.37945e-05,0,3.47605e-06,5.63885,6.79885,0.251988,-0.0800416,-1.01447e-06,-2.80391e-05,-0.000250145,-5.06192e-05,1,1.46771,0.794866,-0.200086,5739,2
1.37946e-05,0,3.47673e-06,5.63783,6.93574,0.252035,-0.0800499,2.12381e-06,-3.33166e-05,-0.000287951,-5.12206e-05,1,1.41667,0.794866,-0.200099,5740,2
1.37945e-05,0,3.47607e-06,5.63899,6.81048,0.25199,-0.0800401,9.90686e-07,-2.79824e-05,-0.000250729,-4.09965e-05,1,1.46771,0.770089,-0.200087,5741,2
1.37946e-05,0,3.47675e-06,5.63806,6.94728,0.252037,-0.0800477,4.78217e-06,-3.30423e-05,-0.000286589,-3.89918e-05,1,1.41667,0.770089,-0.200101,5742,2
9.37456e-05,0,5.20817e-05,6.06951,39.337,0.554335,-0.0701477,0.00333046,0.00073536,-0.000905189,-0.00346711,0.999994,-1.82812,0.0984375,-0.203316,5743,2
9.84367e-05,0,5.43686e-05,6.06304,39.9707,0.551209,-0.0706689,0.00348669,0.000703866,-0.00164846,-0.00408363,0.99999,-1.875,0.0984375,-0.203381,5744,2
9.61386e-05,0,5.36186e-05,6.07294,39.8042,0.556486,-0.0700839,0.00289468,0.000778427,-0.0011159,-0.00303761,0.999995,-1.82812,0.084375,-0.203363,5745,2
0.000100717,0,5.57929e-05,6.06544,40.5161,0.552802,-0.0706229,0.00302945,0.000747592,-0.00176741,-0.00352768,0.999992,-1.875,0.084375,-0.203435,5746,2
3.99718e-05,0,2.52779e-05,6.21934,13.761,0.603323,-0.0694266,0.000702491,-0.00271935,-0.0484987,-0.0332261,0.998271,-1.07812,0.0984375,-0.200728,5747,2
4.34121e-05,0,2.73852e-05,6.14851,38.7981,0.601029,-0.0694111,0.000517852,-0.00269254,-0.0478118,-0.0290979,0.998433,-1.125,0.0984375,-0.203252,5748,2
4.32515e-05,0,2.83263e-05,6.20184,18.1393,0.622727,-0.0692999,0.000667085,-0.00268625,-0.0494143,-0.0288482,0.998362,-1.07812,0.084375,-0.20117,5749,2
4.65431e-05,0,3.02303e-05,6.13356,42.8553,0.617265,-0.0692836,0.000466138,-0.00242498,-0.0451623,-0.0241363,0.998688,-1.125,0.084375,-0.203661,5750,2
4.28618e-05,0,1.88038e-05,5.93624,37.3251,0.438434,-0.0747345,0.00675878,-0.000556315,-0.0108277,-0.00185223,0.99994,-1.82812,0.398438,-0.203125,5751,2
4.6281e-05,0,2.07386e-05,5.94329,41.5911,0.447916,-0.0748906,0.00709814,-0.000323754,-0.00654013,0.000550596,0.999978,-1.875,0.398438,-0.203554,5752,2
4.48449e-05,0,1.99411e-05,5.93788,37.7348,0.444331,-0.0744995,0.00687772,-0.000443285,-0.00936591,-0.00167545,0.999955,-1.82812,0.373661,-0.203166,5753,2
4.85972e-05,0,2.20641e-05,5.94949,41.2737,0.453806,-0.0746138,0.00725229,-0.000195008,-0.00511277,0.00152859,0.999986,-1.875,0.373661,-0.203522,5754,2
1.8128e-05,0,5.5392e-06,6.22317,18.1231,0.305496,-0.0714225,0.0048639,0.00415759,0.0599655,0.0296417,0.99776,-1.07812,0.398438,-0.201168,5755,2
1.84628e-05,0,5.69918e-06,6.25232,6.52734,0.30862,-0.0712418,0.00432064,0.00450503,0.0628073,0.0387415,0.997274,-1.08241,0.373661,-0.2,5756,2
1.84332e-05,0,5.68478e-06,6.24615,9.21179,0.308338,-0.0712739,0.00430197,0.00461335,0.0670279,0.0381445,0.997022,-1.07812,0.373661,-0.20027,5757,2
1.82486e-05,0,5.59641e-06,6.24884,6.52344,0.306609,-0.0712879,0.00495358,0.00394378,0.0602671,0.0342885,0.997593,-1.09686,0.398438,-0.2,5758,2
2.10612e-05,0,6.77693e-06,6.07891,16.4251,0.321554,-0.0758879,0.00713495,0.000379401,0.000592808,-0.00533017,0.999986,-1.82812,0.794866,-0.20101,5759,2
2.15531e-05,0,7.00458e-06,6.05042,16.5718,0.324794,-0.0764349,0.00697317,0.000232068,-0.00170617,-0.00747697,0.999971,-1.875,0.794866,-0.201027,5760,2
2.20339e-05,0,7.21197e-06,6.06567,17.9433,0.327105,-0.0758986,0.00693931,0.000305279,-0.00032768,-0.00666484,0.999978,-1.82812,0.770089,-0.201164,5761,2
2.2626e-05,0,7.49471e-06,6.03826,18.6941,0.331042,-0.0764148,0.00684406,0.000131214,-0.00294788,-0.00874681,0.999957,-1.875,0.770089,-0.201242,5762,2
1.5202e-05,0,4.14486e-06,5.99028,6.80597,0.272627,-0.0757805,0.00445616,-9.40765e-06,-0.00168319,0.000768741,0.999998,-1.07812,0.794866,-0.200055,5763,2
1.5382e-05,0,4.22661e-06,6.05387,7.70202,0.274763,-0.0749988,0.00536353,5.70849e-05,-0.00103336,-0.00139819,0.999999,-1.125,0.794866,-0.200139,5764,2
1.52831e-05,0,4.17847e-06,6.02568,7.09284,0.273391,-0.0753181,0.00498483,-6.92068e-05,-0.00254847,-0.00155225,0.999996,-1.07812,0.770089,-0.20008,5765,2
1.5456e-05,0,4.25557e-06,6.08507,8.34329,0.275325,-0.0745712,0.00581013,3.69009e-05,-0.00132782,-0.00261705,0.999996,-1.125,0.770089,-0.2002,5766,2
1.85143e-05,0,5.73154e-06,6.21682,-11.0747,0.309416,-0.0712963,0.0049677,0.00354016,0.0500706,0.0361265,0.998092,-1.125,0.398438,-0.198221,5767,2
1.88686e-05,0,5.90847e-06,6.20562,-20.0191,0.312955,-0.0712417,0.00436458,0.00329157,0.0465858,0.0336437,0.998348,-1.125,0.373661,-0.197317,5768,2
1.55015e-05,0,4.29795e-06,5.78028,-13.3113,0.277244,-0.0784514,-0.00195579,-0.00336042,-0.0448792,-0.0200809,0.998791,-0.375,0.386049,-0.198063,5769,2
1.56989e-05,0,4.3925e-06,5.80269,-10.4471,0.279782,-0.0781871,-0.00164402,-0.0037532,-0.0487869,-0.0236427,0.998529,-0.375,0.373661,-0.19835,5770,2
1.543e-05,0,4.26418e-06,5.73302,-23.5211,0.276334,-0.0789417,-0.00237524,-0.00303406,-0.0408626,-0.0100941,0.999114,-0.351562,0.386049,-0.197036,5771,2
1.56163e-05,0,4.35324e-06,5.75247,-21.9404,0.278744,-0.0786977,-0.00208533,-0.00348385,-0.0465286,-0.0157123,0.998793,-0.351562,0.373661,-0.197194,5772,2
1.40406e-05,0,3.61261e-06,5.56738,3.34439,0.257269,-0.0809093,-0.00164104,6.53741e-05,-0.00162188,-0.000865136,0.999998,-0.328125,0.794866,-0.199743,5773,2
1.40701e-05,0,3.62617e-06,5.55548,4.15505,0.257686,-0.0810288,-0.00183317,6.6357e-05,-0.00184297,-7.3373e-05,0.999998,-0.375,0.794866,-0.199826,5774,2
1.40844e-05,0,3.63222e-06,5.55398,3.4032,0.257849,-0.0810272,-0.00191314,0.000119954,-0.00111061,0.000295997,0.999999,-0.328125,0.770089,-0.19975,5775,2
1.41157e-05,0,3.6466e-06,5.54278,3.99292,0.258288,-0.0811273,-0.0020962,0.000121439,-0.00141276,0.001273,0.999998,-0.375,0.770089,-0.199811,5776,2
1.4576e-05,0,3.86362e-06,5.54186,-18.6978,0.265053,-0.0819567,-0.00155881,0.000957732,0.010362,0.0323326,0.999423,0.3,0.386049,-0.197542,5777,2
1.46596e-05,0,3.90362e-06,5.52411,-22.9776,0.266264,-0.0821056,-0.00183722,0.000920372,0.00935997,0.0358892,0.999312,0.3,0.373661,-0.197111,5778,2
1.45541e-05,0,3.85284e-06,5.56154,-16.1809,0.264714,-0.0817692,-0.00131275,0.00135589,0.0156134,0.0325537,0.999348,0.31875,0.386049,-0.197794,5779,2
1.46385e-05,0,3.8932e-06,5.5435,-20.4882,0.265938,-0.0819201,-0.00159536,0.00139691,0.0156391,0.0370153,0.999192,0.31875,0.373661,-0.197361,5780,2
1.38437e-05,0,3.51475e-06,5.65762,5.42424,0.253888,-0.0799292,0.0001842,0.000140602,0.00294518,0.000204893,0.999996,0.3375,0.794866,-0.199945,5781,2
1.3846e-05,0,3.51658e-06,5.65827,4.31559,0.253977,-0.0799045,0.000177853,0.000154613,0.00293876,0.00036165,0.999996,0.3,0.794866,-0.199833,5782,2
1.38545e-05,0,3.5196e-06,5.65863,5.40846,0.25404,-0.0799305,0.000262385,0.000138255,0.00306066,-7.6164e-05,0.999995,0.3375,0.770089,-0.199944,5783,2
1.38581e-05,0,3.52202e-06,5.65922,4.26216,0.254147,-0.079908,0.000262746,0.000148176,0.00300591,2.0949e-05,0.999995,0.3,0.770089,-0.199828,5784,2
1.37979e-05,0,3.48262e-06,5.6341,8.08809,0.252403,-0.0800631,9.32941e-05,-6.63e-05,-0.00030503,7.47761e-05,1,1.05938,0.794866,-0.200216,5785,2
1.3799e-05,0,3.48379e-06,5.6343,8.241,0.252467,-0.0800598,0.000116201,-7.35165e-05,-0.000298996,0.00013151,1,1.00833,0.794866,-0.200231,5786,2
1.37979e-05,0,3.48268e-06,5.63519,8.06423,0.252407,-0.0800522,0.000104353,-6.48042e-05,-0.00027603,0.00013171,1,1.05938,0.770089,-0.200213,5787,2
1.37991e-05,0,3.48388e-06,5.6355,8.20028,0.252472,-0.0800489,0.000127333,-7.16904e-05,-0.000262844,0.0002122,1,1.00833,0.770089,-0.200227,5788,2
3.07348e-05,0,1.42044e-05,6.15625,20.9365,0.456071,-0.070541,0.00225885,0.00172228,0.0149884,0.011822,0.999818,-1.45312,0.210938,-0.201456,5789,2
3.32932e-05,0,1.55691e-05,6.14324,18.5238,0.462306,-0.0706551,0.0027472,0.000616793,-0.00226774,-0.00830649,0.999963,-1.5,0.210938,-0.201215,5790,2
3.33354e-05,0,1.60384e-05,6.16828,19.8841,0.473281,-0.0701919,0.00226694,0.00136529,0.00910947,0.00364097,0.999952,-1.45312,0.196875,-0.201349,5791,2
3.5998e-05,0,1.74474e-05,6.14875,20.1661,0.477986,-0.070301,0.00272774,0.000330535,-0.00603537,-0.0108815,0.999923,-1.5,0.196875,-0.20138,5792,2
2.30996e-05,0,7.93215e-06,6.19398,14.871,0.343234,-0.0721396,0.00691597,-0.00105279,-0.020717,-0.0161412,0.999655,-1.45312,0.596652,-0.200844,5793,2
2.35971e-05,0,8.17798e-06,6.1594,24.214,0.346475,-0.0724174,0.00678793,-0.000816491,-0.0169963,-0.0181751,0.99969,-1.5,0.596652,-0.201787,5794,2
2.23305e-05,0,7.56206e-06,6.17122,19.3676,0.338479,-0.0721055,0.0070563,-0.00118505,-0.0230001,-0.019576,0.999544,-1.45312,0.571875,-0.201298,5795,2
2.295e-05,0,7.87408e-06,6.13538,29.0959,0.34299,-0.0724084,0.00691653,-0.000768847,-0.0157725,-0.0193915,0.999687,-1.5,0.571875,-0.202279,5796,2
1.39712e-05,0,3.5834e-06,5.54837,8.92082,0.256476,-0.0809757,-0.00125385,-1.34109e-05,-0.00152439,-0.00174931,0.999997,-0.703125,0.99308,-0.200307,5797,2
1.39775e-05,0,3.58595e-06,5.54554,9.53221,0.256543,-0.0809523,-0.00128122,-2.3653e-06,-0.00116184,-0.00146605,0.999998,-0.75,0.99308,-0.200369,5798,2
1.39897e-05,0,3.59384e-06,5.54328,9.30699,0.256881,-0.0810034,-0.00134612,1.11306e-06,-0.00139893,-0.00146585,0.999998,-0.703125,0.968304,-0.200346,5799,2
1.39968e-05,0,3.59693e-06,5.54204,9.85886,0.256973,-0.080962,-0.00136002,1.58757e-05,-0.00097529,-0.00116344,0.999999,-0.75,0.968304,-0.200402,5800,2
1.43936e-05,0,3.74244e-06,5.93176,6.21613,0.259982,-0.0809274,0.0053499,0.000293042,-0.000615549,0.00367675,0.999993,-2.90625,1.39037,-0.2,5801,2
2.20668e-05,0,7.85291e-06,5.96537,6.03713,0.355536,-0.0765415,0.0021518,0.000602288,0.013626,0.0254224,0.999584,-0.726562,0.581849,-0.2,5802,2
2.22254e-05,0,7.94425e-06,5.96646,6.03795,0.35723,-0.0765303,0.00223682,0.00057959,0.0127219,0.00902557,0.999878,-0.731273,0.584263,-0.2,5803,2
2.24158e-05,0,8.05762e-06,5.98605,3.51631,0.359208,-0.0762553,0.00265212,0.000593013,0.0136912,0.0207478,0.999691,-0.75,0.584263,-0.199743,5804,2
2.16212e-05,0,7.60098e-06,5.98118,3.4596,0.350762,-0.0763006,0.00224445,0.000707627,0.0150837,0.0240573,0.999597,-0.726562,0.571875,-0.199738,5805,2
2.17774e-05,0,7.69155e-06,6.00451,-0.01106,0.352258,-0.0759622,0.00278138,0.000698892,0.0143363,0.0263835,0.999549,-0.75,0.571875,-0.199385,5806,2
1.54897e-05,0,4.28357e-06,6.15987,1.43367,0.276453,-0.074057,0.00734464,0.000634418,0.00774272,0.0120872,0.999897,-1.45312,0.99308,-0.199495,5807,2
1.5805e-05,0,4.43247e-06,6.20152,-2.17137,0.280291,-0.0735814,0.00826023,0.00067179,0.00770684,0.0122861,0.999895,-1.5,0.99308,-0.199126,5808,2
1.57727e-05,0,4.41913e-06,6.1927,-1.40462,0.280052,-0.0735765,0.00794208,0.000683226,0.00790327,0.0110871,0.999907,-1.45312,0.968304,-0.199205,5809,2
1.61007e-05,0,4.57465e-06,6.22692,-4.97108,0.283914,-0.0731915,0.00872787,0.000665342,0.00700495,0.0100015,0.999925,-1.5,0.968304,-0.198841,5810,2
1.3819e-05,0,3.50951e-06,5.67153,0.566451,0.253961,-0.0796304,2.72664e-05,0.000266373,0.00208364,0.00153801,0.999997,0.0375,0.99308,-0.199452,5811,2
1.38249e-05,0,3.51263e-06,5.66877,-0.191246,0.25408,-0.0796467,-1.37284e-05,0.000266523,0.00185435,0.0014058,0.999997,0,0.99308,-0.199375,5812,2
1.38241e-05,0,3.51237e-06,5.66908,0.203983,0.254075,-0.079655,-1.41028e-05,0.000259709,0.00199304,0.0013618,0.999997,0.0375,0.968304,-0.199415,5813,2
1.38303e-05,0,3.51567e-06,5.66601,-0.502387,0.2542,-0.0796758,-5.79348e-05,0.000255725,0.00170899,0.00113126,0.999998,0,0.968304,-0.199344,5814,2
1.38012e-05,0,3.47476e-06,5.64765,6.24913,0.251773,-0.079972,3.43094e-05,-1.15498e-05,-0.000122664,0.00022535,1,1.46771,0.210938,-0.20003,5815,2
1.38011e-05,0,3.47514e-06,5.64868,6.31473,0.251801,-0.0799598,3.9131e-05,-1.28021e-05,-0.000124659,0.000224114,1,1.41667,0.210938,-0.200036,5816,2
1.38024e-05,0,3.4746e-06,5.64784,6.21877,0.251738,-0.0799709,3.2109e-05,-1.12398e-05,-0.000122469,0.000218815,1,1.46771,0.196875,-0.200027,5817,2
1.38025e-05,0,3.47497e-06,5.6489,6.28524,0.251764,-0.0799585,3.66839e-05,-1.27103e-05,-0.000125875,0.000214753,1,1.41667,0.196875,-0.200033,5818,2
1.37937e-05,0,3.47651e-06,5.64101,6.78947,0.252036,-0.080023,2.05764e-05,-2.40426e-05,-0.000222264,5.52301e-05,1,1.46771,0.596652,-0.200084,5819,2
1.37937e-05,0,3.47716e-06,5.64065,6.91079,0.252083,-0.0800243,2.82353e-05,-2.8859e-05,-0.000251215,7.0065e-05,1,1.41667,0.596652,-0.200097,5820,2
1.37937e-05,0,3.47651e-06,5.64141,6.77824,0.252036,-0.0800198,2.33151e-05,-2.3426e-05,-0.000215063,4.58079e-05,1,1.46771,0.571875,-0.200083,5821,2
1.37937e-05,0,3.47716e-06,5.64115,6.89532,0.252083,-0.08002,3.12933e-05,-2.80655e-05,-0.000242068,6.4151e-05,1,1.41667,0.571875,-0.200095,5822,2
1.38043e-05,0,3.49083e-06,5.63539,9.10694,0.25288,-0.0800388,0.000118865,-6.70774e-05,9.73135e-08,-0.00022092,1,0.651042,0.99308,-0.200318,5823,2
1.38053e-05,0,3.49206e-06,5.63834,9.07545,0.25295,-0.0800097,0.000132634,-5.33592e-05,0.000159738,-0.000207388,1,0.6,0.99308,-0.200314,5824,2
1.38058e-05,0,3.49174e-06,5.63588,9.15877,0.252919,-0.0800323,0.000135306,-6.92402e-05,7.49315e-06,-0.000196162,1,0.651042,0.968304,-0.200323,5825,2
1.3807e-05,0,3.49309e-06,5.63853,9.11794,0.252994,-0.0800048,0.00014674,-5.48591e-05,0.000183273,-0.000166091,1,0.6,0.968304,-0.200319,5826,2
1.37944e-05,0,3.47598e-06,5.63925,6.65081,0.251985,-0.0800427,-7.77569e-06,-2.04911e-05,-0.000193022,-9.04128e-05,1,1.46771,0.99308,-0.200071,5827,2
1.37945e-05,0,3.47664e-06,5.63796,6.75978,0.252031,-0.0800542,-9.31307e-06,-2.65326e-05,-0.00023691,-0.000115772,1,1.41667,0.99308,-0.200082,5828,2
1.37944e-05,0,3.47601e-06,5.63909,6.6725,0.251986,-0.0800435,-7.50968e-06,-2.20391e-05,-0.000203288,-8.76063e-05,1,1.46771,0.968304,-0.200073,5829,2
1.37945e-05,0,3.47668e-06,5.6378,6.78743,0.252033,-0.0800549,-8.56815e-06,-2.82331e-05,-0.00025068,-0.00011026,1,1.41667,0.968304,-0.200085,5830,2
6.94229e-05,0,3.59767e-05,6.01907,36.9616,0.517017,-0.0715227,0.00609535,0.000565277,0.00273661,0.00176517,0.999995,-1.82812,0.210938,-0.203083,5831,2
7.48669e-05,0,3.90989e-05,6.02561,35.9174,0.521393,-0.0717884,0.00636313,0.000568857,0.00162437,3.93825e-05,0.999999,-1.875,0.210938,-0.202977,5832,2
7.27573e-05,0,3.82149e-05,6.02777,36.8005,0.524014,-0.0712562,0.00582054,0.000587785,0.0023375,0.000519573,0.999997,-1.82812,0.196875,-0.203066,5833,2
7.81652e-05,0,4.12833e-05,6.03231,36.027,0.527274,-0.0715606,0.00608159,0.000568464,0.00096517,-0.00144764,0.999999,-1.875,0.196875,-0.202988,5834,2
1.98453e-05,0,8.18447e-06,6.21806,-26.3396,0.409569,-0.0704786,0.00140794,-0.000210559,-0.0131945,-0.0311637,0.999427,-1.07812,0.210938,-0.196675,5835,2
2.10768e-05,0,8.87544e-06,6.2416,-10.1793,0.417407,-0.0702732,0.00150407,-0.002748,-0.0464601,-0.0551992,0.997394,-1.125,0.210938,-0.198308,5836,2
2.09893e-05,0,9.16772e-06,6.2272,-20.5175,0.430203,-0.0703304,0.00127038,-0.000857143,-0.0232707,-0.0356511,0.999093,-1.07812,0.196875,-0.197263,5837,2
2.25323e-05,0,9.99343e-06,6.2504,-2.40771,0.437816,-0.0701825,0.00128551,-0.00299817,-0.0493561,-0.0525723,0.997397,-1.125,0.196875,-0.199094,5838,2
