nut,yPlus,k,p_rgh,p,omega,U0,U1,U2,Normals0,Normals1,Normals2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
3.56862e-05,0,1.03615e-05,6.98183,22.9057,0.290348,-0.219801,-0.000428782,-6.4285e-05,-0.000267731,-0.000644367,1,-1.125,1.90982,-0.201578,1052,2
3.57794e-05,0,1.04522e-05,6.95976,23.0632,0.292127,-0.219578,-0.000479523,-8.56513e-05,-0.000370277,-0.00089631,1,-0.9375,1.81071,-0.201596,1053,2
3.56868e-05,0,1.03619e-05,6.9738,23.1052,0.290357,-0.219789,-0.000456958,1.14261e-05,0.000177013,-3.37294e-05,1,-1.125,1.81071,-0.201599,1054,2
3.63167e-05,0,1.09721e-05,6.95351,15.0735,0.302118,-0.218202,-0.000271328,-6.44991e-06,-0.000181993,-0.000635697,1,-0.1875,1.90982,-0.200793,1055,2
3.61418e-05,0,1.08086e-05,6.95965,15.8058,0.299058,-0.218622,-0.000353567,-6.66084e-05,-0.000613397,-0.00122278,0.999999,-0.375,1.90982,-0.200866,1056,2
3.63231e-05,0,1.09758e-05,6.94077,15.8636,0.302167,-0.218245,-0.000347601,-4.99779e-05,-0.000489287,-0.00101156,0.999999,-0.1875,1.81071,-0.200874,1057,2
3.61505e-05,0,1.08135e-05,6.94418,17.2131,0.299121,-0.218667,-0.000437057,-0.000129271,-0.000943513,-0.00164154,0.999998,-0.375,1.81071,-0.201009,1058,2
3.93202e-05,0,1.18329e-05,7.13193,7.35011,0.30088,-0.219644,0.00318156,-0.00106345,-0.00540156,0.00576268,0.999969,-7.12485,2.40536,-0.2,1059,2
3.87437e-05,0,1.16661e-05,6.67844,65.5622,0.300987,-0.220985,-0.00129107,-0.00367833,-0.0153295,-0.0286108,0.999473,-4.6875,2.30625,-0.205901,1060,2
3.9549e-05,0,1.20695e-05,6.60303,91.9232,0.304988,-0.221098,-0.00161261,-0.00269993,-0.00973697,-0.021492,0.999722,-4.6875,2.20714,-0.208564,1061,2
3.55285e-05,0,1.00858e-05,7.1833,7.40728,0.283866,-0.219695,0.000886187,0.00125435,0.00502754,0.00922497,0.999945,-3.23555,2.30625,-0.2,1062,2
3.55357e-05,0,1.00904e-05,7.18429,7.40821,0.28394,-0.219693,0.000862846,0.0012767,0.00512219,0.0086914,0.999949,-3.1875,2.27851,-0.2,1063,2
3.5459e-05,0,1.0052e-05,7.16935,9.80871,0.283476,-0.219747,0.000785526,0.00112199,0.00437647,0.00751077,0.999962,-3.1875,2.30625,-0.200243,1064,2
3.53401e-05,0,1.00219e-05,7.03042,23.5476,0.283585,-0.220395,-0.000229815,0.000117249,0.000442425,0.000153436,1,-2.4375,2.30625,-0.201638,1065,2
3.53204e-05,0,1.0002e-05,7.04947,22.4312,0.28318,-0.220292,-8.75641e-05,0.000208843,0.000905433,0.000724555,0.999999,-2.625,2.30625,-0.201524,1066,2
3.53392e-05,0,1.00217e-05,7.04874,23.0473,0.283586,-0.220314,-6.15498e-05,0.000197337,0.000729705,0.00141997,0.999999,-2.4375,2.20714,-0.201586,1067,2
3.53266e-05,0,1.00054e-05,7.07648,21.1609,0.283226,-0.220177,0.000148157,0.00037979,0.0015077,0.0025098,0.999996,-2.625,2.20714,-0.201393,1068,2
3.54806e-05,0,1.01611e-05,7.01475,22.543,0.286384,-0.220287,-0.000329643,-0.000158247,-0.000844941,-0.00132141,0.999999,-1.6875,2.30625,-0.201538,1069,2
3.5436e-05,0,1.01163e-05,7.02782,23.6611,0.28548,-0.220363,-0.000327643,-4.67528e-05,-0.000410027,-0.000557162,1,-1.875,2.30625,-0.20165,1070,2
3.54844e-05,0,1.01632e-05,7.01608,23.4556,0.286414,-0.220287,-0.000294439,-6.373e-05,-0.000398291,-0.000313538,1,-1.6875,2.20714,-0.20163,1071,2
3.5438e-05,0,1.01175e-05,7.02551,23.9272,0.285499,-0.22037,-0.000294431,8.96159e-06,-0.000141051,0.000322034,1,-1.875,2.20714,-0.201677,1072,2
3.57426e-05,0,1.04319e-05,7.01164,14.5606,0.291862,-0.21953,-0.000231827,-2.62388e-05,-0.000518547,-0.000863357,0.999999,-0.9375,2.30625,-0.200736,1073,2
3.56594e-05,0,1.03467e-05,7.00763,15.8576,0.290153,-0.219819,-0.000311396,-0.000105759,-0.000909155,-0.00149033,0.999998,-1.125,2.30625,-0.200867,1074,2
3.57517e-05,0,1.04369e-05,6.99864,15.7181,0.291926,-0.219571,-0.000330142,-0.000101422,-0.000843947,-0.00152416,0.999998,-0.9375,2.20714,-0.200854,1075,2
3.56691e-05,0,1.0352e-05,6.99512,17.6834,0.290221,-0.219844,-0.000383544,-0.000190538,-0.00119265,-0.00205804,0.999997,-1.125,2.20714,-0.201052,1076,2
3.63065e-05,0,1.09656e-05,6.97888,14.679,0.302024,-0.218127,-6.15086e-05,7.1382e-05,0.000285824,0.000160954,1,-0.1875,2.30625,-0.200751,1077,2
3.61229e-05,0,1.07975e-05,6.9974,14.1795,0.298908,-0.218501,-7.32999e-05,7.92397e-05,0.000233756,0.00014647,1,-0.375,2.30625,-0.200699,1078,2
3.63075e-05,0,1.09664e-05,6.97583,14.546,0.302037,-0.218132,-9.80483e-05,6.97153e-05,0.000281347,8.12413e-05,1,-0.1875,2.20714,-0.200738,1079,2
3.61252e-05,0,1.0799e-05,6.99204,14.1011,0.29893,-0.218517,-0.000126171,6.22025e-05,0.000149316,-6.48528e-05,1,-0.375,2.20714,-0.200691,1080,2
3.75344e-05,0,1.10639e-05,7.02561,7.25037,0.294661,-0.219943,-0.00169135,-0.000953874,-0.00787405,-0.0143824,0.999866,-5.3697,2.80179,-0.2,1081,2
3.57426e-05,0,1.01819e-05,7.1535,7.3774,0.284844,-0.219564,0.00143275,0.00129106,0.0045222,0.00850049,0.999954,-4.12164,2.70268,-0.2,1082,2
3.57371e-05,0,1.018e-05,7.14131,7.36574,0.284833,-0.219669,0.00156398,0.00122849,0.00443186,0.0092194,0.999948,-3.9375,2.61262,-0.2,1083,2
3.55058e-05,0,1.00641e-05,7.09874,15.6155,0.283442,-0.219787,0.00125461,0.00081995,0.00393169,0.00785369,0.999961,-3.9375,2.70268,-0.200834,1084,2
3.5298e-05,0,9.97083e-06,6.99195,27.0507,0.282476,-0.220425,0.000209004,-8.65224e-05,-0.000122799,0.00249349,0.999997,-3.1875,2.70268,-0.201994,1085,2
3.52946e-05,0,9.96518e-06,7.00137,26.8441,0.282343,-0.220314,0.000430161,-3.07632e-05,0.000542743,0.00318781,0.999995,-3.375,2.70268,-0.201972,1086,2
3.52933e-05,0,9.96884e-06,7.02363,23.755,0.282457,-0.220301,0.000284426,0.000119432,0.00037601,0.00354843,0.999994,-3.1875,2.60357,-0.20166,1087,2
3.53001e-05,0,9.96831e-06,7.04148,22.6405,0.282387,-0.220168,0.000584163,0.000238664,0.00112272,0.00487805,0.999988,-3.375,2.60357,-0.201546,1088,2
3.53391e-05,0,1.0021e-05,7.01678,21.6403,0.283566,-0.220508,-0.000289831,-0.000120743,-0.000896969,-0.00131672,0.999999,-2.4375,2.70268,-0.201448,1089,2
3.53277e-05,0,1.00053e-05,7.00487,23.1516,0.283212,-0.220527,-0.000195231,-0.00010737,-0.000819802,-0.000178545,1,-2.625,2.70268,-0.201601,1090,2
3.53397e-05,0,1.00215e-05,7.02167,22.7618,0.283578,-0.220478,-0.000307548,1.08493e-06,-0.000371098,-0.000661482,1,-2.4375,2.60357,-0.20156,1091,2
3.53252e-05,0,1.00042e-05,7.01429,23.143,0.283204,-0.22048,-0.000246058,3.31802e-05,-0.000239518,0.000305043,1,-2.625,2.60357,-0.201599,1092,2
3.54481e-05,0,1.01441e-05,7.05549,15.8287,0.286168,-0.220217,-0.000194578,4.26884e-05,-0.000418159,-0.000780763,1,-1.6875,2.70268,-0.200859,1093,2
3.54086e-05,0,1.0102e-05,7.04985,16.8244,0.285297,-0.220329,-0.000278108,-1.07903e-05,-0.000658458,-0.00143891,0.999999,-1.875,2.70268,-0.20096,1094,2
3.54558e-05,0,1.01483e-05,7.03609,16.785,0.286224,-0.220257,-0.000290532,-4.98432e-05,-0.000779455,-0.00144726,0.999999,-1.6875,2.60357,-0.200957,1095,2
3.54161e-05,0,1.01061e-05,7.02947,18.3983,0.285352,-0.220354,-0.000351327,-9.48155e-05,-0.000946241,-0.00205661,0.999997,-1.875,2.60357,-0.20112,1096,2
3.57246e-05,0,1.04221e-05,7.02588,14.8744,0.291732,-0.219434,2.91832e-05,9.23823e-05,4.47167e-05,0.00049494,1,-0.9375,2.70268,-0.200766,1097,2
3.5634e-05,0,1.03331e-05,7.0443,14.8556,0.289978,-0.219683,1.32846e-05,0.000102176,-1.43448e-05,0.000417683,1,-1.125,2.70268,-0.200762,1098,2
3.57269e-05,0,1.04235e-05,7.0309,14.3727,0.291755,-0.219441,7.54975e-07,9.31684e-05,1.23978e-05,0.000426705,1,-0.9375,2.60357,-0.200715,1099,2
3.56377e-05,0,1.03353e-05,7.04052,14.4795,0.290009,-0.219703,-3.6544e-05,8.41502e-05,-0.000126229,0.000228889,1,-1.125,2.60357,-0.200725,1100,2
3.63062e-05,0,1.0965e-05,6.97848,15.3325,0.302009,-0.21815,-4.09162e-06,2.52151e-05,5.27567e-05,0.000103093,1,-0.1875,2.70268,-0.200816,1101,2
3.61201e-05,0,1.07956e-05,6.99965,15.2396,0.298876,-0.218507,1.01133e-05,4.08996e-05,6.74857e-05,0.000224153,1,-0.375,2.70268,-0.200805,1102,2
3.63057e-05,0,1.09649e-05,6.97955,15.211,0.302012,-0.218142,-9.62701e-06,3.87068e-05,0.000118944,0.000143713,1,-0.1875,2.60357,-0.200804,1103,2
3.61199e-05,0,1.07957e-05,7.00092,14.986,0.298882,-0.2185,4.64668e-06,5.73236e-05,0.000136084,0.000277052,1,-0.375,2.60357,-0.200779,1104,2
5.93488e-05,0,3.66428e-05,7.546,-54.8746,0.590045,-0.215821,0.00410339,0.00199312,0.0101017,0.00104316,0.999948,-2.53125,0.274554,-0.193668,1105,2
6.4039e-05,0,4.09832e-05,7.52487,-54.0993,0.609588,-0.215659,0.00458485,-0.00140727,-0.0077104,-0.0344142,0.999378,-2.625,0.274554,-0.193749,1106,2
8.43489e-05,0,7.13105e-05,7.5822,-40.2433,0.792864,-0.214037,0.00507404,-0.000214539,-0.00596653,-0.0592118,0.998228,-2.53125,0.225,-0.195144,1107,2
9.15898e-05,0,7.7837e-05,7.59346,-27.2246,0.804378,-0.213508,0.00568122,-0.0027524,-0.0177323,-0.0758102,0.996965,-2.625,0.225,-0.196459,1108,2
3.60127e-05,0,1.60177e-05,6.68656,-62.4858,0.45073,-0.219544,-0.00176677,-0.0149538,-0.0661385,-0.130074,0.989296,-1.07812,0.249777,-0.192983,1109,2
3.60583e-05,0,1.61663e-05,6.82641,-30.259,0.453446,-0.219182,-0.00143153,-0.0153414,-0.070122,-0.141845,0.987402,-1.125,0.249777,-0.196226,1110,2
3.24361e-05,0,1.61996e-05,6.77462,-28.6702,0.50681,-0.219324,-0.00138645,-0.015971,-0.0716182,-0.165329,0.983635,-1.07812,0.225,-0.196392,1111,2
3.24759e-05,0,1.63043e-05,6.92394,6.22429,0.507176,-0.219043,-0.00117463,-0.0160419,-0.0747661,-0.173122,0.982058,-1.125,0.225,-0.199907,1112,2
8.24495e-05,0,3.78825e-05,7.35064,-33.3501,0.450849,-0.217646,0.00600545,-0.00408108,-0.0250882,-0.0591901,0.997931,-3.9375,0.720536,-0.195863,1113,2
7.16226e-05,0,3.14758e-05,7.33647,-8.5121,0.434673,-0.21816,0.00403413,0.00881811,0.0463262,0.0618751,0.997008,-3.1875,0.720536,-0.198375,1114,2
7.54311e-05,0,3.41502e-05,7.21454,-73.1415,0.444503,-0.218546,0.00376056,0.00584225,0.0210275,0.0319275,0.999269,-3.375,0.720536,-0.191854,1115,2
7.44774e-05,0,3.40806e-05,7.21187,-74.2903,0.445793,-0.218136,0.00506169,0.00528679,0.0160104,0.0604827,0.998041,-3.1875,0.621429,-0.191738,1116,2
7.70215e-05,0,3.56957e-05,7.15626,-87.1659,0.451743,-0.21822,0.00492598,0.000576412,-0.00432226,-0.0063705,0.99997,-3.375,0.621429,-0.190444,1117,2
5.41513e-05,0,2.05716e-05,6.42684,-6.26468,0.374771,-0.222309,-0.00381241,-0.0100411,-0.0463897,-0.110526,0.99279,-1.82812,0.621429,-0.198691,1118,2
5.68939e-05,0,2.26269e-05,6.33478,-12.9776,0.390215,-0.222886,-0.00437284,-0.00741719,-0.0374871,-0.103806,0.993891,-1.875,0.646205,-0.19802,1119,2
5.53306e-05,0,2.16926e-05,6.30066,-30.1609,0.384591,-0.222843,-0.00467522,-0.00713101,-0.0364059,-0.0815864,0.996001,-1.82812,0.646205,-0.196285,1120,2
4.07883e-05,0,1.31356e-05,7.03517,-84.2382,0.321454,-0.218854,-0.00469839,0.00521822,0.0194976,0.057518,0.998154,-1.07812,0.646205,-0.190749,1121,2
4.17225e-05,0,1.36571e-05,7.06489,-93.2103,0.326588,-0.218737,-0.00490129,0.00502605,0.0185455,0.0624796,0.997874,-1.125,0.646205,-0.18984,1122,2
4.1242e-05,0,1.33936e-05,6.97603,-99.4969,0.323859,-0.218878,-0.00489135,0.00559847,0.0218788,0.0538316,0.99831,-1.07812,0.621429,-0.189215,1123,2
4.20101e-05,0,1.38217e-05,7.01104,-109.452,0.327933,-0.218716,-0.00518074,0.00524655,0.0204335,0.0570566,0.998162,-1.125,0.621429,-0.188207,1124,2
5.90745e-05,0,2.21142e-05,7.22434,-12.4936,0.373252,-0.217783,0.00398454,-0.00436245,-0.0219875,-0.0321976,0.99924,-4.6875,1.11696,-0.197983,1125,2
5.65046e-05,0,2.11429e-05,7.03117,-70.1846,0.373301,-0.218844,0.00111242,0.0061498,0.02718,0.0392191,0.998861,-3.9375,1.11696,-0.19217,1126,2
5.7127e-05,0,2.13958e-05,6.96301,-102.073,0.373535,-0.219043,0.000990972,0.00199016,0.00626007,0.00510233,0.999967,-4.125,1.11696,-0.188957,1127,2
5.9219e-05,0,2.27016e-05,6.99556,-93.4789,0.382148,-0.219041,0.00113549,0.00254282,0.00939305,0.0104974,0.999901,-3.9375,1.01786,-0.189821,1128,2
5.99964e-05,0,2.30343e-05,7.01625,-91.8169,0.382502,-0.218834,0.00190143,-0.00101145,-0.00792116,-0.0165984,0.999831,-4.125,1.01786,-0.189987,1129,2
4.50915e-05,0,1.54137e-05,9.93781,-108.455,0.341743,-0.216239,0.00620868,0.0243567,0.0174501,0.0180009,0.999686,-1.82604,1.04153,-0.188055,1130,2
4.25639e-05,0,1.39604e-05,7.06649,-105.784,0.327179,-0.219753,-0.000153057,0.00350003,0.0166717,0.0229312,0.999598,-1.78125,1.01786,-0.188571,1131,2
4.50208e-05,0,1.5373e-05,9.91774,-107.672,0.341323,-0.216261,0.00617326,0.0242444,0.0207801,0.0349981,0.999171,-1.82574,1.04389,-0.188136,1132,2
4.14217e-05,0,1.33043e-05,7.05756,-90.707,0.320388,-0.219671,1.66541e-05,0.00416662,0.0159734,0.0382274,0.999141,-1.78125,1.06741,-0.190094,1133,2
4.51753e-05,0,1.54613e-05,9.94825,-108.931,0.34219,-0.216234,0.00622474,0.0243878,0.00626676,0.0183007,0.999813,-1.83002,1.04163,-0.188006,1134,2
4.31569e-05,0,1.42629e-05,7.01406,-106.258,0.329443,-0.21984,-0.000139872,0.00339667,0.0149586,0.0315484,0.99939,-1.875,1.06741,-0.188528,1135,2
4.45998e-05,0,1.51153e-05,7.03744,-117.329,0.337898,-0.219975,-0.000366223,0.00191792,0.0103236,0.0061678,0.999928,-1.875,1.01786,-0.187409,1136,2
4.51166e-05,0,1.54266e-05,9.93593,-108.472,0.34184,-0.216243,0.00621289,0.0243562,0.0126806,0.0358027,0.999278,-1.8302,1.04373,-0.188053,1137,2
4.5133e-05,0,1.54371e-05,9.94462,-108.729,0.341966,-0.216234,0.00622126,0.0243853,0.0131421,0.0164364,0.999779,-1.82812,1.04159,-0.188027,1138,2
4.34953e-05,0,1.44831e-05,7.06316,-112.23,0.332104,-0.219847,-0.000223222,0.00291186,0.01231,0.0130211,0.999839,-1.82812,1.01786,-0.187921,1139,2
3.60269e-05,0,1.05533e-05,7.20851,0.821738,0.292924,-0.218824,6.66264e-05,0.00267141,0.00694759,0.0163173,0.999843,-1.03375,1.01918,-0.199333,1140,2
3.60178e-05,0,1.05493e-05,7.13244,0.665777,0.292887,-0.218967,-6.11641e-05,0.00233642,0.00748534,0.0151471,0.999857,-1.03125,1.01786,-0.199322,1141,2
3.59135e-05,0,1.04908e-05,7.14815,5.70367,0.292108,-0.218979,3.89271e-05,0.0019577,0.00421474,0.00709974,0.999966,-1.03188,1.06708,-0.199831,1142,2
3.59097e-05,0,1.04889e-05,7.12908,5.72957,0.292088,-0.219015,8.73881e-06,0.00186843,0.00787429,0.00546825,0.999954,-1.03125,1.06741,-0.199835,1143,2
3.62251e-05,0,1.06373e-05,7.30139,-6.63483,0.293631,-0.218685,0.000291857,0.00347707,0.0125516,0.016155,0.999791,-1.11964,1.02069,-0.198571,1144,2
3.605e-05,0,1.05409e-05,7.13982,-1.1998,0.292388,-0.219041,9.89307e-05,0.0022799,0.00926621,0.00937379,0.999913,-1.125,1.06741,-0.199133,1145,2
3.62316e-05,0,1.06399e-05,7.13754,-7.92859,0.293648,-0.219006,6.94632e-06,0.00279784,0.00928152,0.0179886,0.999795,-1.125,1.01786,-0.198452,1146,2
3.6059e-05,0,1.05464e-05,7.235,-0.871069,0.292467,-0.218856,0.000253147,0.00270477,0.00938131,0.00762529,0.999927,-1.12185,1.06574,-0.199159,1147,2
3.61141e-05,0,1.05887e-05,7.25492,-2.81911,0.293194,-0.218756,0.000178025,0.00307478,0.00932219,0.0195492,0.999766,-1.07812,1.01992,-0.198961,1148,2
3.6108e-05,0,1.05858e-05,7.1362,-3.39171,0.293163,-0.218984,-2.46855e-05,0.00256693,0.00929058,0.0190222,0.999776,-1.07812,1.01786,-0.198911,1149,2
5.0379e-05,0,1.7601e-05,6.98338,-90.6342,0.348782,-0.218918,0.00126693,0.0037627,0.0138935,0.0304872,0.999439,-4.6875,1.51339,-0.19011,1150,2
5.28774e-05,0,1.89464e-05,6.9545,-103.545,0.357531,-0.219,0.00108694,-0.000114981,-0.0047439,-0.00393502,0.999981,-4.6875,1.41429,-0.18881,1151,2
4.13988e-05,0,1.32135e-05,6.95736,-86.9425,0.318314,-0.219788,0.000614951,0.00344313,0.0140181,0.0295109,0.999466,-2.53125,1.46384,-0.190484,1152,2
4.28219e-05,0,1.39956e-05,6.68031,-97.9429,0.325838,-0.219869,0.000355323,0.00201073,0.00621723,0.0165142,0.999844,-2.625,1.46384,-0.189402,1153,2
4.30615e-05,0,1.41385e-05,7.007,-99.7496,0.327276,-0.219889,0.00038049,0.00223227,0.00746904,0.0180992,0.999808,-2.53125,1.41429,-0.189186,1154,2
4.4642e-05,0,1.50261e-05,6.8019,-101.881,0.33547,-0.22001,9.38335e-05,-6.12693e-05,-0.00389675,-0.000871298,0.999992,-2.625,1.41429,-0.188992,1155,2
3.56795e-05,0,1.02471e-05,7.17896,3.00887,0.287192,-0.219608,0.000678838,0.00159303,0.00553385,0.0103855,0.999931,-1.78125,1.46384,-0.199555,1156,2
3.58503e-05,0,1.03244e-05,7.18055,-2.78277,0.28797,-0.219606,0.000786298,0.00198928,0.00699121,0.0132459,0.999888,-1.875,1.46384,-0.198969,1157,2
3.58675e-05,0,1.03428e-05,7.18253,-2.81402,0.288346,-0.21955,0.00073881,0.00199142,0.00703986,0.0134375,0.999885,-1.78125,1.41429,-0.198965,1158,2
3.61417e-05,0,1.04733e-05,7.17865,-10.0657,0.289745,-0.219564,0.000816973,0.00244473,0.00873297,0.0166314,0.999824,-1.875,1.41429,-0.198232,1159,2
3.84292e-05,0,1.15662e-05,7.16518,-49.4768,0.300596,-0.219446,0.0011202,0.0022881,0.00689612,0.0156856,0.999853,-3.1875,1.90982,-0.194248,1160,2
3.95192e-05,0,1.21251e-05,7.10431,-55.3318,0.306402,-0.219718,0.000564592,0.000538256,-0.00256967,0.00174227,0.999995,-3.375,1.90982,-0.193662,1161,2
4.00223e-05,0,1.23977e-05,7.10367,-61.8693,0.309241,-0.219692,0.000580295,0.00102375,-0.00037409,0.00591845,0.999982,-3.1875,1.81071,-0.193002,1162,2
4.09644e-05,0,1.28766e-05,6.99546,-50.2739,0.313897,-0.220129,-0.000286539,-0.00171624,-0.0126669,-0.0137634,0.999825,-3.375,1.81071,-0.194184,1163,2
3.57582e-05,0,1.02229e-05,7.17605,1.81006,0.285864,-0.219757,0.000912738,0.00165288,0.00594522,0.0109208,0.999923,-2.625,1.90982,-0.199434,1164,2
3.57681e-05,0,1.02384e-05,7.17096,2.31138,0.286218,-0.219793,0.000870949,0.00164862,0.00578864,0.0107239,0.999926,-2.4375,1.81071,-0.199485,1165,2
3.6357e-05,0,1.05256e-05,7.16357,-11.1547,0.289403,-0.219652,0.00105345,0.00238168,0.00873789,0.0161119,0.999832,-2.625,1.81071,-0.198124,1166,2
3.75577e-05,0,1.11006e-05,7.1225,-33.2033,0.295379,-0.219622,0.00133981,0.000977851,0.00053898,0.00710745,0.999975,-3.9375,2.30625,-0.195897,1167,2
3.80995e-05,0,1.13719e-05,7.03119,-27.4342,0.298296,-0.219998,0.000742764,-0.000756318,-0.00751508,-0.00632359,0.999952,-4.125,2.30625,-0.19649,1168,2
3.83889e-05,0,1.1523e-05,7.05822,-35.3636,0.299951,-0.219892,0.000635633,-0.000516231,-0.00666398,-0.00508052,0.999965,-3.9375,2.20714,-0.195685,1169,2
3.879e-05,0,1.17173e-05,6.95083,-14.4958,0.301895,-0.220341,-0.000109496,-0.00265056,-0.0159287,-0.0213884,0.999644,-4.125,2.20714,-0.197807,1170,2
3.57288e-05,0,1.01831e-05,7.19575,0.540157,0.284989,-0.21956,0.00114885,0.00159587,0.00567663,0.010771,0.999926,-3.375,2.30625,-0.199304,1171,2
3.57316e-05,0,1.01888e-05,7.19779,1.31994,0.285125,-0.219567,0.00103599,0.00163696,0.00606359,0.0107785,0.999924,-3.1875,2.20714,-0.199382,1172,2
3.62323e-05,0,1.04367e-05,7.2056,-11.9393,0.287977,-0.219402,0.00131321,0.00210592,0.00791907,0.0151312,0.999854,-3.375,2.20714,-0.19804,1173,2
3.68011e-05,0,1.07113e-05,7.17086,-18.2959,0.290982,-0.21927,0.000423764,0.000774177,-0.000113891,-0.00230627,0.999997,-4.6875,2.70268,-0.1974,1174,2
3.73253e-05,0,1.09731e-05,7.07003,-12.4137,0.293889,-0.219766,9.9949e-05,-0.000756572,-0.0065984,-0.0126811,0.999898,-4.6875,2.60357,-0.198005,1175,2
3.57469e-05,0,1.01841e-05,7.15392,7.2281,0.28487,-0.21956,0.00143532,0.00129901,0.00510231,0.00955036,0.999941,-4.125,2.70268,-0.199985,1176,2
3.57601e-05,0,1.01916e-05,7.14238,6.54551,0.284972,-0.219659,0.00159127,0.00126567,0.00495624,0.0110056,0.999927,-3.9375,2.60357,-0.199917,1177,2
3.61634e-05,0,1.03935e-05,7.14838,-4.11502,0.287341,-0.219524,0.00174343,0.0015492,0.00566688,0.0123574,0.999908,-4.125,2.60357,-0.198837,1178,2
3.25043e-05,0,1.43152e-05,5.97775,131.482,0.433295,-0.221124,-0.0034773,0.00822914,0.0395928,-0.0547396,0.997715,0.3,0.237388,-0.212654,1179,2
3.0237e-05,0,1.45327e-05,5.90468,138.236,0.450015,-0.221364,-0.00342134,0.00982133,0.0465935,-0.0657225,0.99675,0.3,0.225,-0.213342,1180,2
3.04856e-05,0,1.43213e-05,5.79063,138.724,0.433675,-0.221889,-0.00293809,0.00823794,0.0394757,-0.0658562,0.997048,0.31875,0.237388,-0.213402,1181,2
2.73693e-05,0,1.45315e-05,5.69752,146.768,0.450221,-0.222219,-0.0028193,0.00978163,0.0460588,-0.0779586,0.995892,0.31875,0.225,-0.214222,1182,2
3.69739e-05,0,1.15945e-05,6.66866,37.1697,0.313583,-0.217838,0.000286228,-0.000958673,-0.00412408,-0.0053598,0.999977,0.3375,0.646205,-0.203044,1183,2
3.6915e-05,0,1.15415e-05,6.67197,38.6833,0.312648,-0.21793,0.000176953,-0.000926,-0.00398447,-0.00581615,0.999975,0.3,0.646205,-0.203196,1184,2
3.71086e-05,0,1.16684e-05,6.65136,38.4215,0.314434,-0.217904,0.000396596,-0.00103879,-0.00461202,0.00709256,0.999964,0.3375,0.621429,-0.203172,1185,2
3.70518e-05,0,1.16162e-05,6.65533,40.0677,0.313509,-0.217992,0.00028035,-0.00100542,-0.00351176,0.0021539,0.999992,0.3,0.621429,-0.203337,1186,2
3.69366e-05,0,1.15669e-05,6.81805,23.6582,0.313154,-0.217238,-0.000231708,-0.000688235,-0.00165422,-0.0114644,0.999933,0.3375,1.02118,-0.201675,1187,2
3.70119e-05,0,1.16228e-05,6.82224,22.0338,0.314026,-0.217123,-0.000264803,-0.000629183,0.000591902,0.00432311,0.99999,0.370467,1.06442,-0.201511,1188,2
3.69038e-05,0,1.15268e-05,6.82592,23.0532,0.312345,-0.217304,-0.000281784,-0.000661415,-0.00633697,0.000894297,0.999979,0.304841,1.06421,-0.201614,1189,2
3.69929e-05,0,1.16161e-05,6.81642,23.1072,0.314008,-0.217146,-0.000221304,-0.000674381,0.0039391,-0.00693679,0.999968,0.37014,1.02107,-0.20162,1190,2
3.68855e-05,0,1.15209e-05,6.82057,24.1443,0.31234,-0.217323,-0.000243239,-0.000695281,-0.00458614,-0.01167,0.999921,0.305173,1.02127,-0.201724,1191,2
3.70131e-05,0,1.16313e-05,6.81163,23.7155,0.314247,-0.217165,-0.000372742,-0.000322437,-0.00310455,-0.00860907,0.999958,0.375,1.01786,-0.201676,1192,2
3.70337e-05,0,1.1638e-05,6.81844,22.4349,0.314251,-0.217137,-0.000410092,-0.000297911,-0.000410101,0.00324148,0.999995,0.375,1.06741,-0.201546,1193,2
3.68878e-05,0,1.15207e-05,6.81626,24.9945,0.312315,-0.21737,-0.000411028,-0.000320877,-0.00309842,-0.00857386,0.999958,0.3,1.01786,-0.201804,1194,2
3.69091e-05,0,1.15277e-05,6.82252,23.6646,0.312325,-0.217345,-0.000442126,-0.000309818,-0.000515471,0.00298737,0.999995,0.3,1.06741,-0.20167,1195,2
3.69477e-05,0,1.15744e-05,6.8134,24.3912,0.313263,-0.217271,-0.000391496,-0.00032483,-0.00169278,-0.0116525,0.999931,0.3375,1.01786,-0.201744,1196,2
3.7011e-05,0,1.16221e-05,6.872,16.5638,0.314015,-0.216929,-0.000315492,-1.96734e-05,-6.66248e-05,-0.000452014,1,0.375,1.46384,-0.200951,1197,2
3.68833e-05,0,1.15103e-05,6.87628,16.6735,0.312071,-0.217144,-0.000348321,-3.72882e-05,-0.000243121,-0.000687218,1,0.3,1.46384,-0.200961,1198,2
3.70106e-05,0,1.16228e-05,6.86673,16.8284,0.314038,-0.21695,-0.000341995,-3.73262e-05,-0.000219511,-0.000650632,1,0.375,1.41429,-0.200978,1199,2
3.68833e-05,0,1.15111e-05,6.87017,17.0667,0.312095,-0.217169,-0.000378226,-6.0259e-05,-0.000422464,-0.000919164,0.999999,0.3,1.41429,-0.201001,1200,2
3.72608e-05,0,1.18055e-05,6.88624,16.4787,0.316826,-0.21665,-0.000167053,1.661e-05,0.000317411,-1.97966e-06,1,0.45,1.90982,-0.20094,1201,2
3.69943e-05,0,1.15739e-05,6.90645,15.9853,0.31285,-0.217036,-0.00016892,3.32277e-05,0.000342346,9.97349e-06,1,0.3,1.90982,-0.200889,1202,2
3.72596e-05,0,1.18052e-05,6.88382,16.4582,0.316826,-0.21665,-0.000188698,2.12789e-05,0.000328753,2.1225e-05,1,0.45,1.81071,-0.200939,1203,2
