nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
1.38027e-05,1,0,3.46563e-06,-0.0505248,24109,0.251083,-0.0799956,0,-1.11313e-06,-11.25,0,-2.6,176,0,2
1.38027e-05,1,0,3.46563e-06,-0.0504836,24109,0.251084,-0.079995,0,-7.88635e-07,-10.5,0,-2.6,177,0,2
1.38027e-05,1,0,3.46563e-06,-0.0504714,24109,0.251083,-0.0799945,0,-3.59793e-07,-9.75,0,-2.6,178,0,2
1.38027e-05,1,0,3.46563e-06,-0.0504792,24109,0.251083,-0.0799944,0,-8.1765e-08,-9.375,0,-2.6,179,0,2
1.38027e-05,1,0,3.46562e-06,-0.0505298,24109,0.251083,-0.079994,0,6.28031e-07,-8.625,0,-2.6,180,0,2
1.38027e-05,1,0,3.46562e-06,-0.0504979,24109,0.251083,-0.0799942,0,2.48144e-07,-9,0,-2.6,181,0,2
1.38026e-05,1,0,3.46561e-06,-0.0506466,24109,0.251083,-0.0799935,0,1.60259e-06,-7.875,0,-2.6,182,0,2
1.38027e-05,1,0,3.46561e-06,-0.0505781,24109,0.251083,-0.0799938,0,1.08475e-06,-8.25,0,-2.6,183,0,2
1.38026e-05,1,0,3.46561e-06,-0.0509628,23104.5,0.251084,-0.0800001,-4.12804e-10,-2.36744e-06,-15,0.225,-2.5,184,0,2
1.38027e-05,1,0,3.46563e-06,-0.0509017,23104.5,0.251083,-0.079999,0,-2.2623e-06,-14.25,0,-2.5,185,0,2
1.38027e-05,1,0,3.46563e-06,-0.0507771,23104.5,0.251083,-0.0799981,0,-2.0381e-06,-13.5,0,-2.5,186,0,2
1.38027e-05,1,0,3.46563e-06,-0.0506571,23104.5,0.251083,-0.0799973,0,-1.75325e-06,-12.75,0,-2.5,187,0,2
1.38027e-05,1,0,3.46563e-06,-0.0505385,23104.5,0.251083,-0.0799966,0,-1.34848e-06,-12,0,-2.5,188,0,2
1.38027e-05,1,0,3.46562e-06,-0.0504367,23104.5,0.251084,-0.079996,0,-9.22006e-07,-11.25,0,-2.5,189,0,2
1.38026e-05,1,0,3.46562e-06,-0.0503736,23104.5,0.251084,-0.0799957,0,-5.93545e-07,-10.5,0,-2.5,190,0,2
1.38024e-05,1,0,3.46558e-06,-0.0503393,23104.5,0.251084,-0.0799955,0,-3.54323e-07,-9.75,0,-2.5,191,0,2
1.38022e-05,1,0,3.46554e-06,-0.0503318,23104.5,0.251085,-0.0799955,0,-2.74913e-07,-9.375,0,-2.5,192,0,2
1.38013e-05,1,0,3.46538e-06,-0.0503377,23104.5,0.25109,-0.0799961,0,-2.28518e-07,-8.625,0,-2.5,193,0,2
1.38019e-05,1,0,3.46547e-06,-0.0503311,23104.5,0.251087,-0.0799957,0,-2.33782e-07,-9,0,-2.5,194,0,2
1.37996e-05,1,0,3.46512e-06,-0.0503708,23104.5,0.251103,-0.0799979,0,-2.88529e-07,-7.875,0,-2.5,195,0,2
1.38006e-05,1,0,3.46525e-06,-0.0503511,23104.5,0.251095,-0.0799968,0,-2.54562e-07,-8.25,0,-2.5,196,0,2
1.38026e-05,1,0,3.4656e-06,-0.0509669,22099.9,0.251083,-0.0800001,-1.85157e-09,-1.88314e-06,-15,0.225,-2.4,197,0,2
1.38028e-05,1,0,3.46563e-06,-0.0509043,22099.9,0.251082,-0.0799989,0,-1.8386e-06,-14.25,0,-2.4,198,0,2
1.38028e-05,1,0,3.46562e-06,-0.050779,22099.9,0.251082,-0.079998,0,-1.73634e-06,-13.5,0,-2.4,199,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506677,22099.9,0.251082,-0.079997,0,-1.62654e-06,-12.75,0,-2.4,200,0,2
1.38027e-05,1,0,3.46562e-06,-0.050585,22099.9,0.251082,-0.0799962,0,-1.51579e-06,-12,0,-2.4,201,0,2
1.38027e-05,1,0,3.46561e-06,-0.0505202,22099.9,0.251082,-0.0799955,0,-1.30062e-06,-11.25,0,-2.4,202,0,2
1.38026e-05,1,0,3.4656e-06,-0.0504714,22099.9,0.251083,-0.0799949,0,-9.15819e-07,-10.5,0,-2.4,203,0,2
1.38022e-05,1,0,3.46552e-06,-0.050453,22099.9,0.251084,-0.0799945,0,-4.11644e-07,-9.75,0,-2.4,204,0,2
1.38018e-05,1,0,3.46544e-06,-0.0504579,22099.9,0.251086,-0.0799943,0,-8.98027e-08,-9.375,0,-2.4,205,0,2
1.38e-05,1,0,3.46513e-06,-0.0505017,22099.9,0.251097,-0.0799941,0,7.6916e-07,-8.625,0,-2.4,206,0,2
1.38011e-05,1,0,3.46531e-06,-0.0504735,22099.9,0.25109,-0.0799942,0,3.01638e-07,-9,0,-2.4,207,0,2
1.37967e-05,1,0,3.46463e-06,-0.0506105,22099.9,0.25112,-0.0799935,0,1.93366e-06,-7.875,0,-2.4,208,0,2
1.37985e-05,1,0,3.46489e-06,-0.0505456,22099.9,0.251106,-0.0799939,0,1.32459e-06,-8.25,0,-2.4,209,0,2
1.38026e-05,1,0,3.4656e-06,-0.0509703,21095.4,0.251083,-0.0800001,-5.13273e-10,-2.67872e-06,-15,0.225,-2.3,210,0,2
1.38028e-05,1,0,3.46563e-06,-0.0509064,21095.4,0.251081,-0.0799989,0,-2.55866e-06,-14.25,0,-2.3,211,0,2
1.38028e-05,1,0,3.46563e-06,-0.0507748,21095.4,0.251082,-0.0799981,0,-2.30212e-06,-13.5,0,-2.3,212,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506346,21095.4,0.251082,-0.0799972,0,-1.9324e-06,-12.75,0,-2.3,213,0,2
1.38027e-05,1,0,3.46562e-06,-0.050507,21095.4,0.251082,-0.0799965,0,-1.45319e-06,-12,0,-2.3,214,0,2
1.38027e-05,1,0,3.46561e-06,-0.0504138,21095.4,0.251082,-0.079996,0,-1.00317e-06,-11.25,0,-2.3,215,0,2
1.38026e-05,1,0,3.46559e-06,-0.0503553,21095.4,0.251083,-0.0799956,0,-6.43674e-07,-10.5,0,-2.3,216,0,2
1.38022e-05,1,0,3.46552e-06,-0.0503262,21095.4,0.251084,-0.0799953,0,-3.7639e-07,-9.75,0,-2.3,217,0,2
1.38018e-05,1,0,3.46543e-06,-0.050321,21095.4,0.251086,-0.0799953,0,-2.83607e-07,-9.375,0,-2.3,218,0,2
1.37999e-05,1,0,3.46511e-06,-0.0503317,21095.4,0.251097,-0.0799958,0,-2.21827e-07,-8.625,0,-2.3,219,0,2
1.3801e-05,1,0,3.4653e-06,-0.0503228,21095.4,0.25109,-0.0799955,0,-2.30515e-07,-9,0,-2.3,220,0,2
1.37966e-05,1,0,3.46461e-06,-0.0503665,21095.4,0.251121,-0.0799975,0,-3.6481e-07,-7.875,0,-2.3,221,0,2
1.37984e-05,1,0,3.46487e-06,-0.0503467,21095.4,0.251107,-0.0799965,0,-2.69323e-07,-8.25,0,-2.3,222,0,2
1.38026e-05,1,0,3.4656e-06,-0.0509863,20090.8,0.251083,-0.08,-1.76525e-09,-2.15546e-06,-15,0.225,-2.2,223,0,2
1.38028e-05,1,0,3.46563e-06,-0.0509203,20090.8,0.251081,-0.0799988,0,-2.10382e-06,-14.25,0,-2.2,224,0,2
1.38028e-05,1,0,3.46563e-06,-0.0507861,20090.8,0.251082,-0.0799979,0,-1.99199e-06,-13.5,0,-2.2,225,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506822,20090.8,0.251082,-0.0799969,0,-1.91617e-06,-12.75,0,-2.2,226,0,2
1.38027e-05,1,0,3.46562e-06,-0.0506008,20090.8,0.251082,-0.079996,0,-1.80084e-06,-12,0,-2.2,227,0,2
1.38027e-05,1,0,3.46561e-06,-0.0505173,20090.8,0.251082,-0.0799954,0,-1.51165e-06,-11.25,0,-2.2,228,0,2
1.38026e-05,1,0,3.4656e-06,-0.0504588,20090.8,0.251083,-0.0799948,0,-1.05872e-06,-10.5,0,-2.2,229,0,2
1.38022e-05,1,0,3.46552e-06,-0.0504332,20090.8,0.251084,-0.0799944,0,-4.74222e-07,-9.75,0,-2.2,230,0,2
1.38018e-05,1,0,3.46544e-06,-0.0504345,20090.8,0.251086,-0.0799943,0,-1.05433e-07,-9.375,0,-2.2,231,0,2
1.37999e-05,1,0,3.46512e-06,-0.0504706,20090.8,0.251097,-0.0799941,0,8.91312e-07,-8.625,0,-2.2,232,0,2
1.3801e-05,1,0,3.4653e-06,-0.0504466,20090.8,0.25109,-0.0799942,0,3.44179e-07,-9,0,-2.2,233,0,2
1.37967e-05,1,0,3.46464e-06,-0.0505682,20090.8,0.25112,-0.0799937,0,2.30682e-06,-7.875,0,-2.2,234,0,2
1.37985e-05,1,0,3.46489e-06,-0.050509,20090.8,0.251106,-0.0799939,0,1.55426e-06,-8.25,0,-2.2,235,0,2
1.38026e-05,1,0,3.4656e-06,-0.050973,19086.3,0.251083,-0.0800001,3.35861e-10,-2.97124e-06,-15,0.225,-2.1,236,0,2
1.38028e-05,1,0,3.46563e-06,-0.0509063,19086.3,0.251081,-0.0799989,0,-2.83721e-06,-14.25,0,-2.1,237,0,2
1.38028e-05,1,0,3.46563e-06,-0.050768,19086.3,0.251082,-0.0799981,0,-2.54806e-06,-13.5,0,-2.1,238,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506083,19086.3,0.251082,-0.0799972,0,-2.0795e-06,-12.75,0,-2.1,239,0,2
1.38027e-05,1,0,3.46562e-06,-0.0504717,19086.3,0.251082,-0.0799965,0,-1.52463e-06,-12,0,-2.1,240,0,2
1.38027e-05,1,0,3.46561e-06,-0.0503868,19086.3,0.251082,-0.0799959,0,-1.06788e-06,-11.25,0,-2.1,241,0,2
1.38026e-05,1,0,3.4656e-06,-0.0503333,19086.3,0.251083,-0.0799954,0,-6.848e-07,-10.5,0,-2.1,242,0,2
1.38022e-05,1,0,3.46553e-06,-0.050311,19086.3,0.251084,-0.0799951,0,-3.93979e-07,-9.75,0,-2.1,243,0,2
1.38018e-05,1,0,3.46545e-06,-0.0503091,19086.3,0.251086,-0.0799951,0,-2.8898e-07,-9.375,0,-2.1,244,0,2
1.38002e-05,1,0,3.46516e-06,-0.0503255,19086.3,0.251096,-0.0799955,0,-2.09443e-07,-8.625,0,-2.1,245,0,2
1.38011e-05,1,0,3.46532e-06,-0.0503138,19086.3,0.25109,-0.0799952,0,-2.23802e-07,-9,0,-2.1,246,0,2
1.37974e-05,1,0,3.46476e-06,-0.0503631,19086.3,0.251117,-0.0799971,0,-4.33777e-07,-7.875,0,-2.1,247,0,2
1.37989e-05,1,0,3.46496e-06,-0.0503428,19086.3,0.251105,-0.0799961,0,-2.72871e-07,-8.25,0,-2.1,248,0,2
1.38027e-05,1,0,3.4656e-06,-0.0510204,18081.7,0.251082,-0.08,-1.589e-09,-2.47291e-06,-15,0.225,-2,249,0,2
1.38028e-05,1,0,3.46562e-06,-0.0509487,18081.7,0.25108,-0.0799988,0,-2.41288e-06,-14.25,0,-2,250,0,2
1.38028e-05,1,0,3.46562e-06,-0.0507993,18081.7,0.25108,-0.0799978,0,-2.29992e-06,-13.5,0,-2,251,0,2
1.38028e-05,1,0,3.46562e-06,-0.050697,18081.7,0.25108,-0.0799968,0,-2.25645e-06,-12.75,0,-2,252,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506158,18081.7,0.251081,-0.0799959,0,-2.12051e-06,-12,0,-2,253,0,2
1.38028e-05,1,0,3.46561e-06,-0.0505154,18081.7,0.251081,-0.0799952,0,-1.74784e-06,-11.25,0,-2,254,0,2
1.38027e-05,1,0,3.4656e-06,-0.050446,18081.7,0.251082,-0.0799947,0,-1.21871e-06,-10.5,0,-2,255,0,2
1.38024e-05,1,0,3.46554e-06,-0.0504121,18081.7,0.251082,-0.0799944,0,-5.48375e-07,-9.75,0,-2,256,0,2
1.38021e-05,1,0,3.46548e-06,-0.0504097,18081.7,0.251084,-0.0799943,0,-1.29825e-07,-9.375,0,-2,257,0,2
1.38009e-05,1,0,3.46528e-06,-0.0504371,18081.7,0.251091,-0.0799941,0,1.00734e-06,-8.625,0,-2,258,0,2
1.38016e-05,1,0,3.46539e-06,-0.0504179,18081.7,0.251087,-0.0799942,0,3.78201e-07,-9,0,-2,259,0,2
1.37991e-05,1,0,3.46505e-06,-0.0505197,18081.7,0.251106,-0.0799938,0,2.72582e-06,-7.875,0,-2,260,0,2
1.38e-05,1,0,3.46515e-06,-0.0504688,18081.7,0.251097,-0.079994,0,1.7941e-06,-8.25,0,-2,261,0,2
1.38027e-05,1,0,3.4656e-06,-0.0509662,17077.2,0.251081,-0.0800001,5.60292e-10,-3.19147e-06,-15,0.225,-1.9,262,0,2
1.38028e-05,1,0,3.46562e-06,-0.0508961,17077.2,0.25108,-0.0799989,0,-3.04295e-06,-14.25,0,-1.9,263,0,2
1.38028e-05,1,0,3.46562e-06,-0.0507226,17077.2,0.25108,-0.0799981,0,-2.61223e-06,-13.5,0,-1.9,264,0,2
1.38028e-05,1,0,3.46562e-06,-0.0505458,17077.2,0.25108,-0.0799972,0,-2.065e-06,-12.75,0,-1.9,265,0,2
1.38028e-05,1,0,3.46562e-06,-0.0504287,17077.2,0.251081,-0.0799964,0,-1.56808e-06,-12,0,-1.9,266,0,2
1.38028e-05,1,0,3.46562e-06,-0.0503528,17077.2,0.251081,-0.0799958,0,-1.1148e-06,-11.25,0,-1.9,267,0,2
1.38027e-05,1,0,3.46561e-06,-0.0503075,17077.2,0.251081,-0.0799953,0,-7.15623e-07,-10.5,0,-1.9,268,0,2
1.38025e-05,1,0,3.46557e-06,-0.0502937,17077.2,0.251082,-0.0799949,0,-4.06352e-07,-9.75,0,-1.9,269,0,2
1.38023e-05,1,0,3.46552e-06,-0.0502956,17077.2,0.251083,-0.0799948,0,-2.90134e-07,-9.375,0,-1.9,270,0,2
1.38016e-05,1,0,3.46542e-06,-0.0503191,17077.2,0.251087,-0.0799951,0,-1.89191e-07,-8.625,0,-1.9,271,0,2
1.3802e-05,1,0,3.46547e-06,-0.0503036,17077.2,0.251085,-0.0799949,0,-2.11893e-07,-9,0,-1.9,272,0,2
1.38009e-05,1,0,3.46534e-06,-0.0503618,17077.2,0.251096,-0.0799967,0,-4.92688e-07,-7.875,0,-1.9,273,0,2
1.38012e-05,1,0,3.46537e-06,-0.0503398,17077.2,0.251091,-0.0799956,0,-2.62977e-07,-8.25,0,-1.9,274,0,2
1.38027e-05,1,0,3.4656e-06,-0.0510861,16072.7,0.251082,-0.08,-2.06664e-09,-3.15242e-06,-15,0.225,-1.8,275,0,2
1.38028e-05,1,0,3.46563e-06,-0.0510198,16072.7,0.251081,-0.0799987,0,-3.10191e-06,-14.25,0,-1.8,276,0,2
1.38028e-05,1,0,3.46563e-06,-0.0509099,16072.7,0.251082,-0.0799977,0,-3.00517e-06,-13.5,0,-1.8,277,0,2
1.38028e-05,1,0,3.46562e-06,-0.0507857,16072.7,0.251082,-0.0799966,0,-2.8206e-06,-12.75,0,-1.8,278,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506361,16072.7,0.251082,-0.0799958,0,-2.48151e-06,-12,0,-1.8,279,0,2
1.38027e-05,1,0,3.46562e-06,-0.0505153,16072.7,0.251082,-0.0799951,0,-2.01056e-06,-11.25,0,-1.8,280,0,2
1.38027e-05,1,0,3.46562e-06,-0.0504329,16072.7,0.251083,-0.0799946,0,-1.39603e-06,-10.5,0,-1.8,281,0,2
1.38025e-05,1,0,3.46558e-06,-0.0503897,16072.7,0.251083,-0.0799943,0,-6.32793e-07,-9.75,0,-1.8,282,0,2
1.38023e-05,1,0,3.46554e-06,-0.0503835,16072.7,0.251084,-0.0799942,0,-1.62428e-07,-9.375,0,-1.8,283,0,2
1.38018e-05,1,0,3.46547e-06,-0.0504017,16072.7,0.251088,-0.0799941,0,1.10877e-06,-8.625,0,-1.8,284,0,2
1.38021e-05,1,0,3.46551e-06,-0.0503877,16072.7,0.251085,-0.0799941,0,4.00766e-07,-9,0,-1.8,285,0,2
1.38014e-05,1,0,3.46545e-06,-0.0504653,16072.7,0.251094,-0.079994,0,3.18607e-06,-7.875,0,-1.8,286,0,2
1.38016e-05,1,0,3.46544e-06,-0.0504257,16072.7,0.251091,-0.0799941,0,2.03273e-06,-8.25,0,-1.8,287,0,2
1.38026e-05,1,0,3.4656e-06,-0.0506515,15068.1,0.251083,-0.0800001,2.14704e-09,-2.7454e-06,-15,0.225,-1.7,288,0,2
1.38028e-05,1,0,3.46563e-06,-0.0506121,15068.1,0.251081,-0.0799989,0,-2.63212e-06,-14.25,0,-1.7,289,0,2
1.38028e-05,1,0,3.46563e-06,-0.0505465,15068.1,0.251082,-0.079998,0,-2.36295e-06,-13.5,0,-1.7,290,0,2
1.38028e-05,1,0,3.46562e-06,-0.0504691,15068.1,0.251082,-0.0799971,0,-2.00582e-06,-12.75,0,-1.7,291,0,2
1.38028e-05,1,0,3.46562e-06,-0.0503803,15068.1,0.251082,-0.0799963,0,-1.58596e-06,-12,0,-1.7,292,0,2
1.38027e-05,1,0,3.46562e-06,-0.0503139,15068.1,0.251082,-0.0799956,0,-1.1438e-06,-11.25,0,-1.7,293,0,2
1.38027e-05,1,0,3.46562e-06,-0.0502773,15068.1,0.251083,-0.0799951,0,-7.34924e-07,-10.5,0,-1.7,294,0,2
1.38025e-05,1,0,3.46558e-06,-0.0502735,15068.1,0.251083,-0.0799947,0,-4.12673e-07,-9.75,0,-1.7,295,0,2
1.38023e-05,1,0,3.46554e-06,-0.0502798,15068.1,0.251084,-0.0799946,0,-2.8651e-07,-9.375,0,-1.7,296,0,2
1.38018e-05,1,0,3.46547e-06,-0.0503125,15068.1,0.251088,-0.0799947,0,-1.59006e-07,-8.625,0,-1.7,297,0,2
1.38021e-05,1,0,3.46551e-06,-0.0502918,15068.1,0.251085,-0.0799946,0,-1.93887e-07,-9,0,-1.7,298,0,2
1.38014e-05,1,0,3.46545e-06,-0.0503639,15068.1,0.251094,-0.079996,0,-5.24541e-07,-7.875,0,-1.7,299,0,2
1.38016e-05,1,0,3.46545e-06,-0.0503383,15068.1,0.251091,-0.0799951,0,-2.33664e-07,-8.25,0,-1.7,300,0,2
1.38026e-05,1,0,3.4656e-06,-0.0512255,14063.6,0.251083,-0.0799999,-2.49954e-09,-4.13934e-06,-15,0.225,-1.6,301,0,2
1.38028e-05,1,0,3.46563e-06,-0.0511513,14063.6,0.251081,-0.0799986,0,-4.00856e-06,-14.25,0,-1.6,302,0,2
1.38028e-05,1,0,3.46563e-06,-0.0510037,14063.6,0.251082,-0.0799976,0,-3.72073e-06,-13.5,0,-1.6,303,0,2
1.38028e-05,1,0,3.46562e-06,-0.0508344,14063.6,0.251082,-0.0799965,0,-3.35079e-06,-12.75,0,-1.6,304,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506566,14063.6,0.251082,-0.0799957,0,-2.8786e-06,-12,0,-1.6,305,0,2
1.38027e-05,1,0,3.46562e-06,-0.0505155,14063.6,0.251082,-0.079995,0,-2.30038e-06,-11.25,0,-1.6,306,0,2
1.38027e-05,1,0,3.46562e-06,-0.0504199,14063.6,0.251083,-0.0799946,0,-1.59128e-06,-10.5,0,-1.6,307,0,2
1.38025e-05,1,0,3.46558e-06,-0.050367,14063.6,0.251083,-0.0799942,0,-7.25998e-07,-9.75,0,-1.6,308,0,2
1.38023e-05,1,0,3.46554e-06,-0.0503569,14063.6,0.251084,-0.0799941,0,-2.01812e-07,-9.375,0,-1.6,309,0,2
1.38018e-05,1,0,3.46547e-06,-0.0503654,14063.6,0.251088,-0.0799941,0,1.18548e-06,-8.625,0,-1.6,310,0,2
1.38021e-05,1,0,3.46551e-06,-0.0503571,14063.6,0.251085,-0.0799941,0,4.09367e-07,-9,0,-1.6,311,0,2
1.38014e-05,1,0,3.46545e-06,-0.050406,14063.6,0.251094,-0.0799942,0,3.68012e-06,-7.875,0,-1.6,312,0,2
1.38016e-05,1,0,3.46545e-06,-0.0503803,14063.6,0.251091,-0.0799942,0,2.25413e-06,-8.25,0,-1.6,313,0,2
1.38026e-05,1,0,3.4656e-06,-0.0505595,13059,0.251083,-0.0800001,2.3021e-09,-2.52608e-06,-15,0.225,-1.5,314,0,2
1.38028e-05,1,0,3.46563e-06,-0.0505246,13059,0.251081,-0.0799988,0,-2.44114e-06,-14.25,0,-1.5,315,0,2
1.38028e-05,1,0,3.46563e-06,-0.050464,13059,0.251082,-0.0799979,0,-2.23992e-06,-13.5,0,-1.5,316,0,2
1.38028e-05,1,0,3.46562e-06,-0.0503978,13059,0.251082,-0.079997,0,-1.95509e-06,-12.75,0,-1.5,317,0,2
1.38028e-05,1,0,3.46562e-06,-0.0503247,13059,0.251082,-0.0799962,0,-1.58201e-06,-12,0,-1.5,318,0,2
1.38027e-05,1,0,3.46562e-06,-0.050269,13059,0.251082,-0.0799954,0,-1.15498e-06,-11.25,0,-1.5,319,0,2
1.38027e-05,1,0,3.46562e-06,-0.0502421,13059,0.251083,-0.0799949,0,-7.40932e-07,-10.5,0,-1.5,320,0,2
1.38025e-05,1,0,3.46558e-06,-0.0502499,13059,0.251083,-0.0799944,0,-4.12116e-07,-9.75,0,-1.5,321,0,2
1.38023e-05,1,0,3.46554e-06,-0.0502611,13059,0.251084,-0.0799943,0,-2.77674e-07,-9.375,0,-1.5,322,0,2
1.38018e-05,1,0,3.46547e-06,-0.0503048,13059,0.251088,-0.0799942,0,-1.17292e-07,-8.625,0,-1.5,323,0,2
1.38021e-05,1,0,3.46551e-06,-0.0502775,13059,0.251085,-0.0799942,0,-1.68708e-07,-9,0,-1.5,324,0,2
1.38014e-05,1,0,3.46545e-06,-0.0503713,13059,0.251094,-0.0799952,0,-5.08186e-07,-7.875,0,-1.5,325,0,2
1.38016e-05,1,0,3.46545e-06,-0.0503382,13059,0.251091,-0.0799944,0,-1.79056e-07,-8.25,0,-1.5,326,0,2
1.38026e-05,1,0,3.4656e-06,-0.0513607,12054.5,0.251083,-0.0799999,-3.84968e-09,-4.94441e-06,-15,0.225,-1.4,327,0,2
1.38028e-05,1,0,3.46563e-06,-0.0512726,12054.5,0.251081,-0.0799986,0,-4.77579e-06,-14.25,0,-1.4,328,0,2
1.38028e-05,1,0,3.46563e-06,-0.0510896,12054.5,0.251082,-0.0799975,0,-4.39312e-06,-13.5,0,-1.4,329,0,2
1.38028e-05,1,0,3.46562e-06,-0.0508838,12054.5,0.251082,-0.0799964,0,-3.9055e-06,-12.75,0,-1.4,330,0,2
1.38028e-05,1,0,3.46562e-06,-0.0506781,12054.5,0.251082,-0.0799956,0,-3.31104e-06,-12,0,-1.4,331,0,2
1.38027e-05,1,0,3.46562e-06,-0.0505169,12054.5,0.251082,-0.0799949,0,-2.61764e-06,-11.25,0,-1.4,332,0,2
1.38027e-05,1,0,3.46562e-06,-0.050408,12054.5,0.251083,-0.0799945,0,-1.80437e-06,-10.5,0,-1.4,333,0,2
1.38025e-05,1,0,3.46558e-06,-0.0503446,12054.5,0.251083,-0.0799942,0,-8.2378e-07,-9.75,0,-1.4,334,0,2
1.38023e-05,1,0,3.46554e-06,-0.0503307,12054.5,0.251084,-0.0799941,0,-2.43286e-07,-9.375,0,-1.4,335,0,2
1.38018e-05,1,0,3.46547e-06,-0.0503294,12054.5,0.251088,-0.0799941,0,1.22436e-06,-8.625,0,-1.4,336,0,2
1.38021e-05,1,0,3.46551e-06,-0.0503272,12054.5,0.251085,-0.0799941,0,4.03002e-07,-9,0,-1.4,337,0,2
1.38014e-05,1,0,3.46545e-06,-0.0503428,12054.5,0.251094,-0.0799945,0,4.18656e-06,-7.875,0,-1.4,338,0,2
1.38016e-05,1,0,3.46545e-06,-0.0503338,12054.5,0.251091,-0.0799943,0,2.43205e-06,-8.25,0,-1.4,339,0,2
1.38026e-05,1,0,3.4656e-06,-0.0504794,11049.9,0.251083,-0.08,2.12938e-09,-2.34196e-06,-15,0.225,-1.3,340,0,2
1.38028e-05,1,0,3.46563e-06,-0.0504476,11049.9,0.251081,-0.0799988,0,-2.2828e-06,-14.25,0,-1.3,341,0,2
1.38028e-05,1,0,3.46563e-06,-0.0503893,11049.9,0.251082,-0.0799978,0,-2.13142e-06,-13.5,0,-1.3,342,0,2
1.38028e-05,1,0,3.46562e-06,-0.0503282,11049.9,0.251082,-0.0799969,0,-1.89446e-06,-12.75,0,-1.3,343,0,2
1.38028e-05,1,0,3.46562e-06,-0.050265,11049.9,0.251082,-0.079996,0,-1.55948e-06,-12,0,-1.3,344,0,2
1.38027e-05,1,0,3.46562e-06,-0.0502181,11049.9,0.251082,-0.0799953,0,-1.14855e-06,-11.25,0,-1.3,345,0,2
1.38027e-05,1,0,3.46562e-06,-0.0502012,11049.9,0.251083,-0.0799946,0,-7.3047e-07,-10.5,0,-1.3,346,0,2
1.38025e-05,1,0,3.46558e-06,-0.0502223,11049.9,0.251083,-0.0799941,0,-4.02352e-07,-9.75,0,-1.3,347,0,2
1.38023e-05,1,0,3.46554e-06,-0.0502386,11049.9,0.251084,-0.0799939,0,-2.61871e-07,-9.375,0,-1.3,348,0,2
1.38018e-05,1,0,3.46547e-06,-0.0502952,11049.9,0.251088,-0.0799937,0,-6.36487e-08,-8.625,0,-1.3,349,0,2
1.38021e-05,1,0,3.46551e-06,-0.0502594,11049.9,0.251085,-0.0799938,0,-1.34386e-07,-9,0,-1.3,350,0,2
1.38014e-05,1,0,3.46546e-06,-0.050387,11049.9,0.251094,-0.0799941,0,-4.21805e-07,-7.875,0,-1.3,351,0,2
1.38016e-05,1,0,3.46545e-06,-0.0503405,11049.9,0.251091,-0.0799936,0,-9.72828e-08,-8.25,0,-1.3,352,0,2
1.38026e-05,1,0,3.4656e-06,-0.0514839,10045.4,0.251083,-0.0799999,-4.84331e-09,-5.75576e-06,-15,0.225,-1.2,353,0,2
1.38028e-05,1,0,3.46563e-06,-0.0513845,10045.4,0.251082,-0.0799986,0,-5.54928e-06,-14.25,0,-1.2,354,0,2
1.38028e-05,1,0,3.46562e-06,-0.0511718,10045.4,0.251082,-0.0799975,0,-5.08367e-06,-13.5,0,-1.2,355,0,2
1.38028e-05,1,0,3.46562e-06,-0.0509327,10045.4,0.251082,-0.0799964,0,-4.49522e-06,-12.75,0,-1.2,356,0,2
1.38027e-05,1,0,3.46562e-06,-0.0507003,10045.4,0.251082,-0.0799955,0,-3.78063e-06,-12,0,-1.2,357,0,2
1.38027e-05,1,0,3.46562e-06,-0.05052,10045.4,0.251082,-0.0799948,0,-2.963e-06,-11.25,0,-1.2,358,0,2
1.38027e-05,1,0,3.46562e-06,-0.0503981,10045.4,0.251083,-0.0799944,0,-2.03445e-06,-10.5,0,-1.2,359,0,2
1.38025e-05,1,0,3.46558e-06,-0.0503246,10045.4,0.251083,-0.0799941,0,-9.16128e-07,-9.75,0,-1.2,360,0,2
1.38023e-05,1,0,3.46554e-06,-0.0503069,10045.4,0.251084,-0.079994,0,-2.75572e-07,-9.375,0,-1.2,361,0,2
1.38018e-05,1,0,3.46547e-06,-0.0502956,10045.4,0.251088,-0.0799941,0,1.21096e-06,-8.625,0,-1.2,362,0,2
1.38021e-05,1,0,3.46551e-06,-0.0502997,10045.4,0.251085,-0.079994,0,3.8519e-07,-9,0,-1.2,363,0,2
1.38014e-05,1,0,3.46546e-06,-0.0502763,10045.4,0.251094,-0.0799948,0,4.65682e-06,-7.875,0,-1.2,364,0,2
1.38016e-05,1,0,3.46545e-06,-0.0502871,10045.4,0.251091,-0.0799943,0,2.52576e-06,-8.25,0,-1.2,365,0,2
1.38026e-05,1,0,3.46561e-06,-0.050412,9040.85,0.251084,-0.08,2.22948e-09,-2.15647e-06,-15,0.225,-1.1,366,0,2
1.38027e-05,1,0,3.46563e-06,-0.0503801,9040.85,0.251083,-0.0799987,0,-2.12362e-06,-14.25,0,-1.1,367,0,2
