nut,alpha.water,yPlus,k,p_rgh,p,omega,U0,U1,U2,Points0,Points1,Points2,vtkOriginalIndices,vtkCompositeIndexArray
2.6192e-05,1,0,7.18123e-06,-0.00646659,22495.3,0.274176,-0.160007,-9.65688e-09,-4.15118e-06,-15,0.225,-2.5,184,2
2.61921e-05,1,0,7.18117e-06,-0.00584441,22495.3,0.274173,-0.159999,0,-4.01889e-06,-14.25,0,-2.5,185,2
2.61919e-05,1,0,7.18114e-06,-0.00496561,22495.3,0.274174,-0.159998,0,-3.6823e-06,-13.5,0,-2.5,186,2
2.61915e-05,1,0,7.18109e-06,-0.00444137,22495.3,0.274176,-0.159992,0,-3.2243e-06,-12.75,0,-2.5,187,2
2.61909e-05,1,0,7.18102e-06,-0.0039723,22495.3,0.27418,-0.159988,0,-2.65489e-06,-12,0,-2.5,188,2
2.61901e-05,1,0,7.18094e-06,-0.0035964,22495.3,0.274186,-0.159983,0,-2.0275e-06,-11.25,0,-2.5,189,2
2.61891e-05,1,0,7.18089e-06,-0.0032619,22495.3,0.274194,-0.159977,0,-1.45581e-06,-10.5,0,-2.5,190,2
2.61879e-05,1,0,7.18092e-06,-0.00300191,22495.3,0.274207,-0.159971,0,-1.38205e-06,-9.75,0,-2.5,191,2
2.61874e-05,1,0,7.181e-06,-0.00292644,22495.3,0.274216,-0.159967,0,-1.83343e-06,-9.375,0,-2.5,192,2
2.61869e-05,1,0,7.18134e-06,-0.00292443,22495.3,0.274234,-0.159954,0,-1.31264e-06,-8.625,0,-2.5,193,2
2.61871e-05,1,0,7.18115e-06,-0.00290716,22495.3,0.274225,-0.159962,0,-2.27621e-06,-9,0,-2.5,194,2
